ENTREZID;CDSeq_estimated_cell_type_1;CDSeq_estimated_cell_type_2;CDSeq_estimated_cell_type_3;CDSeq_estimated_cell_type_4;CDSeq_estimated_cell_type_5;CDSeq_estimated_cell_type_6
10231;1,45E+09;6,46E+09;4,40E+08;1,94E+09;3,22E+09;2,65E+08
11123;6,45E+09;3,12E+09;5,73E+07;1,31E+09;9,98E+08;2,04E+07
55213;3,59E+09;4,02E+08;3,19E+09;5,38E+09;2,77E+09;4,28E+08
1102;2,34E+07;4,02E+08;2,08E+09;9,96E+08;1,80E+09;6,12E+07
1104;4,29E+09;4,05E+09;1,78E+09;6,64E+07;1,31E+09;2,24E+08
81554;9,02E+09;3,06E+08;1,85E+08;8,19E+08;4,21E+07;5,12E+09
55920;4,01E+09;2,26E+09;1,32E+08;2,50E+09;7,61E+09;3,98E+09
91433;2,09E+09;7,11E+08;1,32E+08;2,21E+06;6,65E+07;2,55E+09
9986;1,08E+09;7,08E+09;3,61E+09;1,55E+08;5,10E+08;2,04E+07
25898;6,16E+09;8,19E+09;2,48E+08;4,85E+09;3,13E+09;2,65E+08
10171;6,59E+09;9,58E+08;4,30E+09;2,63E+09;3,08E+08;3,32E+08
5954;1,17E+08;1,33E+09;2,47E+09;1,04E+09;1,22E+09;3,87E+08
5955;3,77E+09;2,78E+08;2,04E+09;3,39E+09;4,72E+09;3,06E+08
57333;7,01E+09;1,21E+09;1,93E+09;8,19E+08;1,71E+09;3,45E+09
23186;4,15E+09;2,26E+09;7,84E+08;7,75E+08;6,65E+07;7,16E+09
283248;5,27E+08;1,27E+09;9,75E+07;8,19E+08;4,24E+09;5,04E+09
55758;4,99E+09;2,78E+08;1,93E+09;4,76E+09;5,10E+08;6,06E+09
92241;3,30E+09;3,40E+08;9,56E+07;2,21E+06;2,22E+07;2,14E+09
5957;3,52E+06;9,58E+08;9,56E+07;1,11E+07;2,22E+07;4,28E+08
343035;1,64E+08;3,09E+07;9,56E+07;2,21E+06;1,55E+08;1,08E+09
157506;4,92E+07;5,26E+08;5,73E+07;2,44E+08;2,11E+09;8,36E+08
51109;1,15E+08;3,25E+09;4,80E+09;1,41E+09;3,22E+09;2,75E+09
145226;5,39E+08;9,27E+07;5,73E+07;2,21E+06;2,22E+07;6,73E+08
112724;7,29E+09;4,24E+08;5,73E+07;3,56E+09;8,98E+08;3,49E+09
57665;1,72E+09;5,29E+09;2,69E+09;1,87E+07;3,75E+09;1,61E+09
8608;2,34E+07;3,40E+08;1,34E+08;2,21E+06;3,77E+08;1,45E+09
5959;6,16E+09;7,73E+08;1,13E+09;1,88E+09;3,77E+08;1,43E+08
50700;4,92E+07;3,09E+07;2,10E+07;6,64E+07;6,65E+07;1,37E+09
201299;1,64E+08;7,11E+08;1,91E+07;4,21E+08;2,22E+07;1,81E+09
100131347;2,58E+08;2,16E+08;5,73E+07;1,99E+08;2,00E+08;1,43E+08
152225;2,11E+07;9,27E+07;3,63E+08;6,64E+07;2,22E+07;6,73E+08
5962;2,58E+08;2,69E+09;5,52E+09;1,30E+09;1,59E+09;6,12E+07
283677;3,98E+08;2,16E+08;2,87E+08;4,21E+08;2,00E+08;5,91E+08
9985;1,71E+09;9,27E+07;7,84E+08;6,64E+07;2,22E+07;6,12E+07
8434;2,21E+09;4,59E+09;5,95E+08;1,67E+09;1,44E+09;4,00E+09
5965;2,25E+09;4,05E+09;1,01E+09;8,79E+08;1,63E+09;1,13E+09
9401;1,33E+09;1,51E+09;3,25E+08;1,13E+09;1,35E+09;3,77E+09
9400;3,21E+09;7,73E+08;5,03E+09;2,21E+06;2,68E+09;1,58E+09
283461;7,03E+05;1,02E+09;9,56E+07;4,21E+08;2,00E+08;7,54E+07
65055;2,34E+07;1,02E+09;5,92E+08;1,68E+09;1,60E+09;8,09E+09
51308;4,62E+09;7,11E+08;3,96E+08;3,08E+09;4,86E+09;7,14E+08
221035;6,82E+09;8,35E+08;3,63E+08;2,32E+09;4,66E+08;1,84E+08
80346;3,05E+08;1,14E+09;1,91E+07;1,99E+08;2,22E+07;1,61E+09
7905;1,41E+09;7,88E+08;6,13E+09;5,55E+09;3,38E+09;2,24E+08
92840;2,58E+08;3,09E+07;2,48E+08;6,64E+07;9,98E+08;2,24E+08
5967;2,13E+09;4,64E+08;1,91E+07;1,55E+08;4,66E+08;4,69E+08
5968;3,05E+08;3,09E+07;5,73E+07;6,64E+07;1,11E+07;4,28E+08
5969;2,34E+07;3,09E+07;1,91E+07;2,44E+08;1,55E+08;1,08E+09
5068;3,59E+09;1,33E+09;1,43E+09;2,21E+06;5,10E+08;3,87E+08
130120;1,64E+08;9,27E+07;2,10E+07;1,99E+08;2,22E+07;6,73E+08
83998;6,80E+08;9,58E+08;8,60E+08;1,11E+07;1,55E+08;6,12E+07
5966;7,57E+09;1,08E+09;2,54E+09;1,22E+09;3,17E+09;2,04E+07
5970;2,34E+07;1,33E+09;1,91E+07;5,98E+08;8,21E+08;8,36E+08
5971;7,27E+08;1,55E+08;3,25E+08;2,44E+08;6,65E+07;2,26E+09
57614;1,17E+08;9,37E+09;2,54E+09;7,11E+09;1,71E+08;4,55E+09
768211;1,01E+09;7,73E+08;4,78E+08;2,21E+06;2,33E+09;1,41E+08
285613;2,74E+09;8,96E+08;2,87E+08;5,98E+08;2,22E+07;2,14E+09
5649;4,90E+09;7,39E+09;2,62E+09;6,31E+09;1,22E+08;7,95E+08
84957;1,99E+09;3,09E+07;2,48E+08;6,64E+07;1,55E+08;6,12E+07
28954;5,18E+09;6,49E+08;1,91E+07;1,99E+08;2,22E+07;2,59E+09
161253;3,05E+08;2,78E+08;9,56E+07;1,11E+07;1,11E+07;2,65E+08
5972;2,11E+07;3,09E+07;2,10E+07;2,44E+08;2,44E+08;2,04E+07
5973;3,98E+08;3,09E+07;2,48E+08;2,88E+08;1,55E+08;6,12E+07
29803;6,02E+09;4,92E+09;1,72E+08;1,17E+09;2,00E+08;8,54E+09
85021;3,49E+09;3,09E+07;1,51E+09;2,88E+08;3,30E+09;2,30E+09
9185;1,15E+09;1,14E+09;5,73E+07;1,01E+09;1,62E+09;1,25E+09
11079;1,05E+09;4,36E+08;7,78E+09;1,99E+08;2,24E+09;1,01E+09
473;2,59E+08;2,12E+09;2,11E+09;7,06E+09;8,72E+09;1,56E+09
85004;1,17E+08;2,16E+08;9,56E+07;3,76E+08;1,04E+09;2,04E+07
79785;3,98E+08;3,40E+08;2,48E+08;1,55E+08;3,33E+08;2,10E+08
55196;2,04E+09;1,27E+09;1,66E+09;6,88E+09;2,22E+07;5,10E+08
5978;5,37E+09;4,11E+09;1,09E+09;5,51E+08;1,89E+09;3,24E+09
5979;3,35E+09;8,35E+08;1,72E+08;1,31E+09;2,22E+07;2,26E+09
56729;2,34E+07;2,16E+08;1,72E+08;7,31E+08;2,22E+07;2,10E+08
84666;1,71E+09;2,16E+08;3,25E+08;3,32E+07;4,21E+07;6,12E+07
54463;1,03E+09;1,25E+09;1,61E+09;2,61E+09;2,41E+09;4,34E+09
101929524;7,03E+05;3,09E+07;1,91E+07;6,64E+07;2,22E+07;1,69E+09
79137;3,52E+06;3,81E+09;1,20E+09;5,23E+09;9,36E+09;3,97E+09
162427;8,88E+09;9,06E+09;1,37E+09;6,86E+08;8,23E+09;1,57E+08
54884;5,86E+08;3,56E+09;4,11E+09;6,35E+09;2,44E+08;6,55E+09
51455;3,45E+09;2,26E+09;9,36E+08;5,47E+09;3,77E+08;6,12E+07
5980;1,64E+08;1,14E+09;6,31E+07;6,66E+09;2,22E+07;3,81E+09
55049;4,57E+08;3,09E+07;6,21E+09;3,48E+09;1,44E+09;4,18E+09
57455;1,59E+09;8,75E+09;1,20E+09;6,49E+09;2,02E+09;1,62E+09
254958;6,80E+08;3,40E+08;1,28E+09;2,21E+06;2,88E+08;1,02E+08
25996;6,63E+08;1,87E+09;7,82E+09;2,94E+09;6,72E+08;5,77E+09
57109;7,27E+08;1,02E+09;1,91E+07;1,55E+08;1,04E+09;2,14E+09
81691;1,24E+09;2,78E+08;8,22E+08;2,88E+08;2,22E+07;1,41E+08
158035;9,61E+08;3,09E+07;1,17E+09;1,11E+07;1,55E+08;1,86E+09
5981;2,65E+09;2,78E+08;2,96E+09;1,57E+09;5,54E+08;2,04E+07
5982;1,48E+09;3,09E+07;4,40E+08;4,65E+08;2,00E+08;2,04E+07
5983;1,34E+09;9,27E+07;2,48E+08;1,44E+09;2,44E+08;1,24E+09
5984;1,15E+09;1,55E+08;1,91E+07;2,21E+06;2,91E+09;2,22E+09
5985;1,49E+08;2,27E+09;1,27E+08;2,58E+09;6,69E+09;1,03E+09
317671;2,34E+07;3,09E+07;1,91E+07;1,99E+08;3,33E+08;1,33E+09
117584;1,62E+09;8,07E+09;3,23E+09;9,01E+09;7,87E+09;2,24E+08
55312;6,35E+09;6,96E+09;1,72E+08;1,57E+09;6,70E+09;1,34E+09
144347;8,20E+08;4,02E+08;4,01E+08;1,11E+07;6,43E+08;5,10E+08
359845;1,10E+09;4,98E+09;5,16E+08;6,64E+07;4,06E+09;5,04E+09
5986;3,52E+06;6,49E+08;1,72E+08;2,21E+06;4,21E+07;2,26E+09
5988;2,34E+07;2,16E+08;1,91E+07;3,32E+07;1,55E+08;1,02E+08
10740;9,14E+07;3,09E+07;2,87E+08;1,11E+07;2,24E+08;2,65E+08
10739;2,34E+07;3,31E+09;9,56E+07;2,21E+06;8,65E+08;2,51E+09
10738;1,17E+08;3,25E+09;8,60E+08;1,99E+08;4,66E+08;7,14E+08
10737;2,04E+09;2,19E+09;1,91E+07;1,13E+09;1,22E+09;7,95E+08
91869;3,49E+09;2,57E+09;9,56E+07;2,24E+09;3,66E+08;1,69E+09
23180;9,61E+08;7,11E+08;1,51E+09;6,64E+07;2,22E+07;1,02E+08
130132;2,46E+08;7,64E+09;1,43E+09;2,10E+09;6,28E+09;1,49E+09
55159;7,27E+08;4,02E+08;2,87E+08;6,64E+07;6,88E+08;1,43E+08
5989;4,48E+09;1,27E+09;1,97E+09;4,21E+08;1,11E+07;1,24E+09
5990;1,64E+08;1,58E+09;5,92E+08;9,08E+08;6,65E+07;1,28E+09
5991;1,94E+09;2,17E+08;8,98E+08;3,62E+09;1,75E+09;2,93E+09
5992;5,39E+08;2,16E+08;2,96E+09;1,54E+09;3,33E+08;1,27E+09
5993;2,34E+07;9,27E+07;2,12E+09;2,68E+09;4,06E+09;5,10E+08
101927886;1,71E+09;7,73E+08;8,22E+08;2,21E+06;2,22E+07;1,02E+08
222546;4,92E+07;4,64E+08;1,91E+07;2,21E+06;2,22E+07;1,43E+08
64864;2,58E+08;2,01E+09;4,40E+08;4,01E+09;1,55E+08;6,26E+09
8625;2,34E+07;2,78E+08;4,78E+08;2,44E+08;5,99E+08;1,49E+09
5994;5,88E+09;3,09E+07;8,98E+08;1,04E+09;2,00E+08;2,10E+08
28984;7,03E+05;3,40E+08;7,70E+09;6,64E+07;6,19E+09;3,47E+08
23179;1,64E+08;3,68E+09;2,57E+09;6,22E+09;3,14E+09;1,02E+08
5863;1,90E+09;2,57E+09;1,72E+08;4,65E+08;2,22E+07;3,24E+09
57139;2,88E+09;3,25E+09;1,20E+09;1,48E+09;6,65E+07;1,02E+08
266747;6,33E+07;3,09E+07;4,78E+08;1,11E+07;3,77E+08;3,87E+08
56963;1,36E+08;8,35E+08;3,61E+09;2,63E+09;5,54E+08;1,12E+09
285704;4,20E+09;9,98E+09;1,36E+09;1,74E+09;1,71E+09;2,04E+07
503569;2,34E+07;3,40E+08;5,73E+07;2,21E+06;5,10E+08;9,18E+08
9104;6,73E+09;4,02E+08;1,32E+08;2,94E+09;7,32E+08;2,04E+07
9827;2,55E+09;1,18E+07;1,98E+09;1,42E+09;2,28E+09;2,07E+09
400966;3,40E+09;6,49E+08;6,36E+09;1,04E+09;1,57E+09;3,32E+08
729121;7,73E+07;3,09E+07;1,91E+07;2,21E+06;2,22E+07;6,12E+07
84220;7,57E+09;1,36E+09;2,62E+09;1,08E+09;1,71E+09;4,83E+09
5995;2,34E+07;9,27E+07;2,08E+09;2,21E+06;1,13E+08;3,73E+09
5996;8,88E+09;5,16E+09;3,50E+09;6,64E+07;5,39E+09;2,04E+07
6001;1,84E+09;7,20E+09;1,72E+08;1,23E+09;1,62E+09;2,04E+07
8786;1,43E+09;1,55E+08;4,40E+08;2,21E+06;1,22E+09;1,94E+08
6002;1,07E+09;2,77E+09;1,04E+09;5,87E+09;1,17E+09;1,84E+08
6003;7,27E+08;3,09E+07;1,91E+07;2,21E+06;2,88E+08;6,32E+07
10636;1,31E+09;7,39E+09;1,34E+08;2,01E+09;5,70E+09;7,14E+08
6004;1,01E+09;5,26E+08;1,17E+09;6,42E+08;9,09E+08;4,75E+09
26575;1,64E+08;9,27E+07;2,48E+08;6,64E+07;9,98E+08;2,04E+07
64407;1,64E+08;9,27E+07;1,91E+07;2,44E+08;1,55E+08;1,84E+08
10287;1,34E+09;1,02E+09;2,10E+07;1,99E+08;4,59E+09;8,26E+09
5997;3,82E+08;9,43E+09;5,73E+07;2,59E+09;1,55E+08;1,77E+09
8601;4,01E+09;2,81E+09;2,31E+09;3,21E+09;2,22E+07;6,12E+07
26166;2,11E+07;9,27E+07;7,84E+08;2,21E+06;3,77E+08;3,47E+08
5998;4,20E+09;9,27E+07;5,94E+09;2,21E+06;2,46E+09;1,20E+09
5999;2,65E+09;3,06E+08;6,13E+09;6,64E+07;1,31E+09;1,18E+08
8490;1,76E+08;3,40E+08;3,86E+09;9,94E+08;2,00E+08;8,26E+09
9628;3,26E+09;7,11E+08;1,01E+09;1,22E+09;1,11E+07;6,91E+09
6000;2,28E+09;1,55E+08;8,98E+08;1,06E+08;2,52E+08;2,30E+09
401190;2,13E+09;2,78E+08;1,91E+07;3,76E+08;1,09E+09;2,04E+07
85397;1,95E+09;2,50E+09;4,01E+08;2,21E+06;3,61E+09;2,39E+09
8787;4,45E+08;3,09E+07;9,56E+07;5,98E+08;1,35E+09;9,99E+07
388531;3,52E+06;4,02E+08;9,56E+07;2,44E+08;2,22E+07;3,87E+08
353299;7,73E+07;3,09E+07;1,91E+07;6,64E+07;1,11E+07;2,24E+08
6005;3,30E+09;1,21E+09;6,31E+07;2,21E+06;5,99E+08;7,95E+08
84236;9,21E+09;3,49E+09;1,97E+09;5,20E+09;9,54E+07;2,00E+09
57414;1,43E+09;1,55E+08;5,54E+08;2,21E+06;3,88E+09;9,99E+07
25807;5,55E+09;1,51E+09;1,34E+08;4,32E+09;3,57E+09;3,77E+09
64285;3,35E+09;1,02E+09;7,84E+08;2,94E+09;2,22E+07;3,36E+09
79651;1,43E+09;9,58E+08;2,87E+08;2,10E+09;1,71E+09;6,12E+07
9028;1,17E+08;4,64E+08;1,91E+07;2,21E+06;3,33E+08;4,28E+08
54933;6,45E+09;3,12E+09;5,56E+09;5,53E+08;5,74E+09;9,40E+09
162494;1,48E+09;8,96E+08;3,08E+09;4,21E+08;2,95E+09;3,65E+09
57127;1,18E+09;2,19E+09;5,73E+07;9,52E+08;2,22E+07;2,04E+07
6006;3,05E+08;7,11E+08;9,56E+07;6,64E+07;3,77E+08;6,73E+08
51458;7,03E+05;3,09E+07;7,84E+08;2,21E+06;2,22E+07;1,41E+08
6007;1,80E+09;3,40E+08;9,56E+07;7,31E+08;2,15E+09;1,61E+09
6009;5,21E+09;4,63E+09;2,21E+07;2,38E+09;3,91E+09;3,06E+08
121268;1,64E+08;1,55E+08;8,98E+08;2,21E+06;2,22E+07;4,10E+09
440712;1,52E+09;3,09E+07;2,10E+07;1,55E+08;2,88E+08;1,81E+09
83695;9,14E+07;5,26E+08;1,91E+07;6,86E+08;3,33E+08;1,94E+08
6010;1,99E+09;3,09E+07;1,91E+07;1,55E+08;4,21E+07;1,45E+09
387;1,99E+09;2,20E+09;4,47E+08;1,57E+09;1,04E+09;4,59E+09
388;0.00285914241196401;2,90E+09;0.00257482530633025;7,39E+09;0.00105987036714229;0.00146051154401537
9886;7,03E+05;2,78E+08;6,69E+08;1,55E+08;2,22E+07;6,12E+07
23221;9,61E+08;3,40E+08;2,48E+08;5,98E+08;5,10E+08;4,30E+09
22836;4,99E+09;8,81E+09;4,22E+09;3,38E+09;5,99E+08;1,33E+09
389;1,85E+09;3,09E+07;1,72E+08;2,21E+06;1,55E+08;1,16E+09
29984;4,43E+09;5,04E+09;3,92E+09;1,99E+08;6,43E+08;8,14E+09
54509;7,43E+09;1,64E+09;1,59E+08;2,44E+08;5,57E+09;4,28E+08
391;4,95E+09;3,09E+07;1,91E+07;2,50E+09;2,22E+07;2,65E+08
399;2,58E+08;3,09E+07;7,07E+08;2,21E+06;6,65E+07;3,47E+08
57381;1,20E+09;3,09E+07;2,50E+09;6,64E+07;1,30E+09;9,20E+09
23433;7,73E+07;7,94E+09;3,08E+09;2,47E+09;1,11E+09;3,90E+09
100506142;1,64E+08;7,73E+08;1,72E+08;3,32E+07;1,84E+09;5,44E+08
55288;1,30E+09;1,20E+09;3,31E+09;1,02E+09;2,19E+09;5,48E+09
89941;2,04E+07;1,89E+08;4,99E+09;1,75E+09;1,14E+09;1,65E+09
58480;2,11E+07;2,78E+08;1,91E+07;2,01E+09;2,44E+08;1,02E+08
171177;1,64E+08;7,11E+08;2,73E+09;7,31E+08;2,37E+09;5,08E+08
158800;5,86E+08;9,27E+07;5,73E+07;4,65E+08;2,22E+07;1,37E+09
84528;3,52E+06;3,40E+08;1,91E+07;1,55E+08;4,66E+08;2,65E+08
114822;1,47E+09;6,65E+09;4,15E+09;7,75E+08;1,13E+08;1,02E+09
78998;6,80E+08;2,78E+08;4,78E+08;1,99E+08;5,99E+08;1,20E+09
85415;3,52E+06;3,09E+07;4,01E+08;1,11E+07;1,55E+08;6,12E+07
158787;2,58E+08;7,73E+08;1,34E+08;6,86E+08;6,43E+08;3,36E+09
26150;7,03E+05;3,09E+07;9,56E+07;6,64E+07;6,65E+07;9,99E+07
57589;4,52E+08;9,58E+08;1,59E+08;1,04E+09;4,24E+09;4,91E+07
79608;2,11E+07;1,33E+09;9,36E+08;6,42E+08;1,93E+09;1,20E+09
60626;8,67E+08;2,94E+09;1,43E+09;4,49E+09;1,20E+09;2,47E+09
55188;9,35E+09;3,09E+07;7,84E+08;2,21E+06;3,93E+08;3,87E+08
253260;6,33E+07;6,65E+09;2,27E+08;1,19E+09;3,84E+09;1,47E+09
10247;1,01E+09;9,27E+07;9,36E+08;9,96E+08;2,22E+07;1,45E+09
55183;1,73E+09;2,97E+09;3,16E+09;1,45E+09;1,84E+09;2,14E+09
23586;4,01E+09;5,66E+08;5,91E+09;6,31E+09;2,88E+08;1,69E+09
284485;1,57E+09;2,78E+08;5,73E+07;1,11E+07;3,17E+09;7,14E+08
83547;3,54E+09;3,00E+09;2,73E+09;5,98E+08;2,22E+07;7,14E+08
353116;2,37E+09;3,09E+07;4,07E+09;6,86E+08;2,37E+09;2,71E+09
196383;1,15E+09;3,09E+07;8,60E+08;5,09E+08;2,15E+09;9,89E+09
23504;7,03E+05;3,86E+09;2,87E+08;1,44E+09;1,12E+09;1,89E+08
85376;2,34E+07;1,08E+09;2,10E+07;4,21E+08;1,55E+08;1,43E+08
284716;4,45E+08;1,82E+09;1,78E+09;7,75E+08;1,57E+09;9,99E+07
57494;7,03E+05;9,37E+09;4,72E+09;2,17E+09;4,86E+09;4,18E+09
285636;2,46E+08;5,60E+09;4,61E+09;3,21E+09;2,23E+09;2,55E+09
22999;7,38E+08;4,64E+08;1,34E+08;1,93E+09;8,65E+08;1,03E+09
9699;2,93E+09;4,24E+08;3,57E+09;2,77E+07;2,44E+08;4,55E+09
9783;1,80E+09;6,46E+09;5,75E+09;2,19E+08;1,93E+09;2,30E+09
140730;2,84E+09;4,79E+09;2,10E+07;1,57E+09;2,22E+07;2,87E+09
9610;3,35E+09;8,96E+08;1,28E+09;2,24E+09;1,49E+09;2,26E+09
54453;2,11E+07;1,14E+09;4,15E+09;3,34E+09;1,12E+09;2,65E+08
79890;8,04E+08;1,27E+09;4,40E+08;6,64E+07;3,35E+09;1,22E+09
6015;6,35E+09;1,27E+09;1,66E+09;1,55E+08;4,55E+09;1,18E+09
60561;2,11E+07;9,27E+07;9,75E+07;8,63E+08;2,22E+07;2,04E+07
83732;1,17E+08;1,55E+08;4,01E+08;6,64E+07;3,33E+08;5,91E+08
55781;8,20E+08;3,40E+08;5,54E+08;7,31E+08;6,65E+07;1,84E+08
8780;1,62E+09;9,74E+09;1,21E+09;6,86E+08;5,83E+09;2,03E+09
79697;1,37E+09;2,26E+09;3,15E+08;2,50E+09;2,37E+09;2,04E+07
84864;1,41E+09;4,85E+09;5,54E+08;1,09E+09;4,64E+09;1,08E+09
8737;3,52E+06;7,11E+08;5,16E+08;1,99E+08;1,18E+09;4,28E+08
8767;2,34E+07;1,89E+08;5,73E+07;4,21E+08;1,53E+09;1,81E+09
11035;1,64E+08;1,55E+08;1,34E+08;1,99E+08;6,65E+07;5,10E+08
54101;4,92E+07;6,49E+08;2,87E+08;5,53E+08;2,44E+08;2,96E+09
79567;1,48E+09;1,47E+09;1,60E+09;9,01E+09;8,23E+09;2,10E+08
9750;1,01E+08;4,61E+09;1,72E+08;4,27E+09;1,69E+07;1,02E+09
140876;1,01E+09;1,08E+09;6,31E+07;2,88E+08;1,89E+09;1,12E+09
100506175;1,57E+09;5,26E+08;9,75E+07;2,21E+06;5,10E+08;6,73E+08
92129;2,34E+07;5,26E+08;4,40E+08;1,99E+08;6,88E+08;6,12E+07
134701;2,11E+07;7,73E+08;1,91E+07;1,99E+08;5,99E+08;5,28E+09
53820;3,98E+08;3,09E+07;1,91E+07;1,99E+08;3,33E+08;2,04E+07
6016;4,71E+09;5,41E+08;7,82E+09;1,13E+09;2,22E+07;3,32E+08
6014;3,98E+08;1,55E+08;1,91E+07;1,55E+08;2,22E+07;1,43E+08
84934;1,17E+08;2,78E+08;7,07E+08;2,21E+06;1,55E+08;2,39E+09
6017;7,73E+07;5,26E+08;1,91E+07;3,32E+07;3,77E+08;3,47E+08
6018;2,51E+09;2,63E+09;2,69E+09;6,66E+09;3,53E+09;2,39E+09
91298;6,91E+09;9,27E+07;1,91E+07;3,79E+09;6,65E+07;1,02E+08
51132;2,46E+08;1,99E+09;1,91E+07;3,03E+09;1,93E+07;1,24E+09
6013;3,52E+06;9,27E+07;1,34E+08;2,21E+06;1,55E+08;2,04E+07
6019;7,03E+05;9,27E+07;5,73E+07;1,99E+08;2,22E+07;3,47E+08
117579;7,03E+05;4,02E+08;7,84E+08;6,64E+07;1,55E+08;2,24E+08
29919;2,55E+09;2,78E+08;4,30E+09;1,75E+09;1,84E+09;6,73E+08
51115;2,13E+09;3,09E+07;5,75E+09;6,64E+07;7,30E+08;4,10E+09
151393;4,92E+07;7,11E+08;1,91E+07;2,01E+09;1,55E+08;1,53E+09
55177;2,27E+09;3,09E+07;6,31E+07;2,55E+09;1,66E+09;1,84E+08
80010;2,34E+07;2,16E+08;2,87E+08;2,21E+06;2,44E+08;6,32E+07
116028;4,45E+08;9,27E+07;5,73E+07;1,11E+07;1,55E+08;2,24E+08
55005;1,80E+09;3,06E+08;3,69E+08;5,09E+08;6,43E+08;2,04E+07
64795;2,74E+09;2,74E+09;1,43E+09;1,01E+09;1,09E+09;2,59E+09
64777;6,59E+09;2,01E+09;7,07E+08;1,55E+08;3,75E+09;2,96E+09
196475;4,95E+09;2,57E+09;3,63E+08;1,44E+09;2,22E+07;2,59E+09
100861532;5,64E+09;8,13E+09;6,33E+08;1,34E+09;2,22E+07;0.00102621172707376
6035;1,25E+09;1,02E+09;1,16E+09;6,42E+08;2,22E+07;3,87E+08
122651;4,45E+08;1,55E+08;1,91E+07;1,99E+08;1,11E+07;1,02E+08
254028;2,34E+07;2,78E+08;5,92E+08;2,21E+06;6,65E+07;1,43E+08
6036;4,92E+07;9,27E+07;1,91E+07;2,21E+06;6,88E+08;1,84E+08
643332;7,03E+05;3,09E+07;1,91E+07;1,11E+07;8,65E+08;2,55E+09
6037;7,27E+08;2,16E+08;1,72E+08;2,44E+08;2,22E+07;3,87E+08
6038;1,10E+09;3,09E+07;1,72E+08;4,21E+08;2,22E+07;6,12E+07
6039;5,79E+09;8,35E+08;1,91E+07;1,79E+09;2,22E+07;2,04E+07
84659;6,33E+07;7,73E+08;5,16E+08;1,55E+08;2,88E+08;2,24E+08
246243;6,07E+09;2,50E+09;1,16E+08;8,48E+09;3,77E+08;1,30E+09
100506054;2,55E+09;3,09E+07;2,69E+09;1,48E+09;7,76E+08;1,24E+09
10535;1,17E+08;7,11E+08;1,91E+07;2,88E+08;3,33E+08;2,04E+07
79621;1,85E+09;9,27E+07;9,36E+08;1,55E+08;3,30E+09;2,04E+07
84153;1,57E+09;9,58E+08;1,13E+09;1,55E+08;7,07E+09;3,69E+08
440400;1,17E+08;1,55E+09;2,90E+09;1,29E+09;3,14E+09;1,25E+09
6041;1,48E+09;1,55E+08;1,91E+07;2,21E+06;4,10E+09;1,73E+09
8635;1,17E+08;6,28E+09;7,51E+09;8,52E+09;1,98E+09;7,61E+09
27289;6,63E+08;1,64E+09;1,91E+07;6,64E+07;1,53E+09;9,44E+09
8153;3,16E+08;1,63E+09;1,04E+09;1,11E+07;4,28E+09;3,28E+09
390;8,20E+08;1,64E+09;4,40E+08;1,13E+09;2,22E+07;1,16E+09
9921;3,49E+09;5,66E+08;9,56E+07;5,34E+09;4,37E+09;2,04E+07
7844;2,46E+08;1,79E+09;8,05E+09;1,75E+09;2,00E+08;2,04E+07
26994;8,67E+08;1,09E+09;7,07E+08;1,37E+09;3,48E+09;1,01E+09
54778;3,07E+09;9,27E+07;1,91E+07;1,44E+09;6,65E+07;2,04E+07
7732;1,15E+09;1,27E+09;9,75E+07;9,52E+08;5,88E+09;4,28E+08
7737;1,64E+08;9,27E+07;5,16E+08;2,88E+08;2,22E+07;6,73E+08
55905;1,17E+08;7,20E+09;5,94E+09;2,94E+09;2,02E+09;7,14E+08
27246;1,76E+08;4,24E+08;8,35E+09;1,07E+09;1,80E+09;2,44E+09
55298;3,02E+09;4,02E+08;1,34E+08;2,21E+06;1,18E+09;1,02E+08
79845;8,20E+08;4,02E+08;6,69E+08;6,64E+07;2,22E+07;2,04E+07
63891;7,03E+05;1,95E+09;1,82E+09;3,32E+07;9,09E+08;3,04E+09
54941;3,98E+08;1,51E+09;2,92E+09;5,34E+09;6,43E+08;1,16E+09
55658;1,33E+09;3,12E+09;1,62E+09;9,96E+08;5,99E+08;1,61E+08
376412;2,84E+09;9,27E+07;1,34E+08;2,44E+08;1,71E+09;3,87E+08
79589;2,34E+07;3,09E+07;2,10E+07;1,11E+07;6,43E+08;3,06E+08
11342;1,57E+09;3,00E+09;2,40E+09;1,35E+09;1,28E+09;1,15E+09
55819;2,13E+09;1,36E+09;3,25E+08;1,76E+08;1,28E+09;2,05E+09
168433;7,03E+05;3,09E+07;1,72E+08;2,21E+06;2,22E+07;4,69E+08
84282;1,43E+09;2,16E+08;5,73E+07;5,98E+08;8,65E+08;4,28E+08
51444;2,11E+07;6,49E+08;3,00E+09;1,66E+08;2,99E+09;5,10E+08
11236;7,03E+05;1,58E+09;1,91E+07;3,76E+08;7,76E+08;2,24E+08
101927612;3,05E+08;1,55E+08;5,73E+07;6,86E+08;2,22E+07;6,32E+07
9604;7,27E+08;4,02E+08;2,73E+09;1,22E+09;4,59E+09;6,73E+08
50862;6,96E+09;9,27E+07;9,35E+09;4,41E+08;6,43E+08;2,55E+09
9781;4,62E+09;1,21E+09;1,85E+08;1,31E+09;2,28E+09;4,75E+09
255488;3,68E+09;6,09E+09;3,38E+09;5,42E+09;1,55E+08;4,30E+09
153830;3,21E+09;8,96E+08;4,40E+08;2,88E+08;4,68E+09;9,99E+07
