...1,CDSeq_estimated_cell_type_1,CDSeq_estimated_cell_type_2,CDSeq_estimated_cell_type_3,CDSeq_estimated_cell_type_4,CDSeq_estimated_cell_type_5,CDSeq_estimated_cell_type_6,SYMBOL,ENTREZID
FFAR4,5.86247799128054e-7,1.09461611500099e-6,2.42771125579191e-7,7.01204456770533e-6,2.20708261639933e-7,5.34926415522281e-7,FFAR4,338557
FGA,1.95415933042685e-7,5.47308057500497e-6,1.09247006510636e-5,9.56187895596181e-6,5.95912306427819e-6,5.34926415522281e-7,FGA,2243
FGB,3.10711333537869e-5,1.40736357642985e-6,3.64156688368787e-6,2.12486199021374e-7,8.16620568067752e-6,5.34926415522281e-7,FGB,2244
FGD1,4.10373459389638e-6,2.03285849928756e-6,4.12710913484625e-6,6.37458597064121e-7,8.60762220395739e-6,1.24816163621866e-6,FGD1,2245
FGD2,6.4487257904086e-6,1.70447366478726e-5,5.8435009926911e-4,4.5918267608518e-4,0.00186520551911907,2.9046504362859e-4,FGD2,221472
FGD3,2.14957526346953e-6,1.72011103785871e-6,3.8115066715933e-5,2.95355816639709e-5,2.44986170420326e-5,1.19466899466643e-5,FGD3,89846
FGD4,2.4641949156682e-4,1.07897874192955e-5,2.4689823471403e-4,9.6681220554725e-5,6.40053958755806e-6,1.62261012708425e-5,FGD4,121512
FGD5,6.05789392432323e-6,4.84758565214726e-6,1.28668696556971e-5,2.40109404894152e-5,8.60762220395739e-6,9.09374906387877e-6,FGD5,152273
FGD5-AS1,1.3268741853598e-4,9.02276426222248e-5,1.2502712967328e-4,1.064555857097e-4,1.0880917298848e-4,1.5423711647559e-4,FGD5-AS1,100505641
FGD6,2.5404071295549e-6,4.69121192143283e-7,1.48090386603307e-5,2.23110508972442e-5,2.84713657515514e-5,1.80091893225835e-5,FGD6,55785
FGF1,1.95415933042685e-7,1.56373730714428e-7,1.21385562789596e-6,7.67075178467159e-5,6.8927190110151e-4,1.24816163621866e-6,FGF1,2246
FGF10,1.95415933042685e-7,7.81868653572139e-7,2.42771125579191e-7,1.48740339314961e-6,5.07629001771846e-6,8.91544025870468e-7,FGF10,2255
FGF10-AS1,9.77079665213423e-7,2.34560596071642e-6,2.42771125579191e-7,5.31215497553434e-6,1.10354130819966e-6,5.34926415522281e-7,FGF10-AS1,101927075
FGF11,2.93123899564027e-6,2.61144130293094e-5,1.82078344184393e-5,2.65607748776717e-5,1.54495783147953e-6,8.91544025870468e-7,FGF11,2256
FGF12,9.96621258517692e-6,1.5090065013942e-4,1.21385562789596e-6,1.4087834995117e-4,5.98119389044218e-5,9.45036667422696e-6,FGF12,2257
FGF13,8.53967627396532e-5,2.2721103072806e-4,2.40343414323399e-5,2.35859680913725e-5,1.7546306800374e-4,7.89908006921235e-5,FGF13,2258
FGF13-AS1,1.95415933042685e-7,1.09461611500099e-6,5.5837358883214e-6,1.06243099510687e-6,1.10354130819966e-6,1.78308805174094e-7,FGF13-AS1,100129662
FGF14,1.7137977327843e-4,7.42775220893532e-5,3.37451864555076e-5,1.91237579119236e-6,2.20708261639933e-7,8.3805138431824e-6,FGF14,2259
FGF14-AS2,1.75874339738416e-6,6.36441084007721e-5,7.30741087993365e-5,7.75574626428014e-5,5.95912306427819e-6,3.08474232951182e-5,FGF14-AS2,283481
FGF14-IT1,9.77079665213423e-7,2.7052655413596e-5,4.61265138600463e-6,7.88323798369296e-5,1.10354130819966e-6,5.5275729603969e-6,FGF14-IT1,283480
FGF16,5.86247799128054e-7,4.69121192143283e-7,7.28313376737574e-7,4.88718257749159e-6,6.62124784919799e-7,8.91544025870468e-7,FGF16,8823
FGF17,2.52086553625063e-5,9.85154503500895e-6,2.6704823813711e-6,3.76100572267831e-5,5.95912306427819e-6,1.78308805174094e-7,FGF17,8822
FGF18,1.3464157786641e-4,2.01722112621612e-5,3.32596442043492e-5,6.35333735073907e-5,5.84876893345822e-5,2.15753654260653e-5,FGF18,8817
FGF19,2.14957526346953e-6,1.56373730714428e-7,2.42771125579191e-7,4.46221017944884e-6,1.10354130819966e-6,2.6746320776114e-6,FGF19,9965
FGF2,4.7095239863287e-5,7.34956534357811e-6,3.15602463252949e-6,1.91237579119236e-6,2.67056996584319e-5,1.96139685691503e-6,FGF2,2247
FGF20,5.86247799128054e-7,1.56373730714428e-7,3.15602463252949e-6,6.37458597064121e-7,1.3021787436756e-5,1.23033075570125e-5,FGF20,26281
FGF21,7.23038952257933e-6,2.34560596071642e-6,2.42771125579191e-7,4.88718257749159e-6,3.75204044787886e-6,1.24816163621866e-6,FGF21,26291
FGF22,4.63135761311163e-5,4.53483819071841e-6,1.1410242902222e-5,1.08367961500901e-5,2.67056996584319e-5,6.24080818109328e-6,FGF22,27006
FGF23,2.5404071295549e-6,1.56373730714428e-7,7.28313376737574e-7,6.37458597064121e-7,4.19345697115873e-6,1.96139685691503e-6,FGF23,8074
FGF3,3.71290272781101e-6,5.78582803643383e-6,1.91789189207561e-5,1.38116029363893e-5,2.20708261639933e-7,3.74448490865597e-6,FGF3,2248
FGF4,4.10373459389638e-6,7.81868653572139e-7,1.21385562789596e-6,8.28696176183357e-6,4.63487349443859e-6,1.60477924656684e-6,FGF4,2249
FGF5,1.2369828561601e-4,1.32917671107264e-5,2.84042216927654e-5,1.63614373246458e-5,7.28337263411779e-6,5.34926415522281e-7,FGF5,2250
FGF6,3.9669434407665e-5,6.41132295929154e-6,8.98253164643008e-6,4.0372377814061e-6,1.92016187626742e-5,1.78308805174094e-7,FGF6,2251
FGF7,1.95415933042685e-7,1.56373730714428e-7,3.64156688368787e-6,4.88718257749159e-6,8.60762220395739e-6,3.74448490865597e-6,FGF7,2252
FGF7P3,1.34836993799452e-5,1.54809993407284e-5,3.64156688368787e-6,5.58838703426212e-5,2.20708261639933e-7,8.91544025870468e-7,FGF7P3,654466
FGF7P6,6.83955765649396e-6,7.97506026643582e-6,2.42771125579191e-7,3.1872929853206e-6,4.19345697115873e-6,1.24816163621866e-6,FGF7P6,387628
FGF8,3.32207086172564e-6,7.34956534357811e-6,3.52018132089827e-5,4.35596707993816e-5,1.25803709134762e-5,6.59742579144146e-6,FGF8,2253
FGF9,2.52086553625063e-5,2.7052655413596e-5,3.47162709578243e-5,1.48740339314961e-6,1.10354130819966e-6,3.74448490865597e-6,FGF9,2254
FGFBP1,1.75874339738416e-6,1.56373730714428e-7,6.06927813947978e-6,5.31215497553434e-6,2.42779087803926e-6,1.78308805174094e-7,FGFBP1,9982
FGFBP2,1.95415933042685e-7,7.81868653572139e-7,7.04036264179655e-6,1.06243099510687e-6,6.62124784919799e-7,8.91544025870468e-7,FGFBP2,83888
FGFBP3,1.95415933042685e-7,1.09461611500099e-6,1.23813274045388e-5,1.48740339314961e-6,7.28337263411779e-6,2.31801446726322e-6,FGFBP3,143282
FGFR1,1.9834717203832e-4,1.1118172253795e-4,1.2891146768255e-4,1.1028033729209e-4,2.86920740131913e-6,2.4784923919199e-5,FGFR1,2260
FGFR1OP2,9.32134000613606e-5,3.5262276276103e-4,2.4010064319782e-4,1.2685426081576e-4,3.310623924599e-6,1.8740255423797e-4,FGFR1OP2,26127
FGFR2,1.75874339738416e-6,9.99228139265194e-5,1.6047171400784e-4,1.3535370877661e-4,9.46838442435313e-5,2.002407882105e-4,FGFR2,2263
FGFR3,1.025933648474e-4,3.17438673350288e-5,1.18957851533804e-5,6.37458597064121e-7,6.29018545673809e-5,1.96139685691503e-6,FGFR3,2261
FGFR4,1.0767417910651e-4,2.03285849928756e-6,4.39415737298336e-5,1.04118237520473e-5,2.6264283135152e-5,1.3016542777708801e-05,FGFR4,2264
FGFRL1,8.81325858022508e-5,1.56373730714428e-7,1.82078344184393e-5,1.04118237520473e-5,2.40572005187527e-5,8.91544025870468e-7,FGFRL1,53834
FGG,9.77079665213423e-7,9.5387975735801e-6,9.46807389758846e-6,5.73712737357709e-6,1.10354130819966e-6,4.10110251900415e-6,FGG,2266
FGGY,1.34836993799452e-5,1.40736357642985e-6,1.21385562789596e-6,8.71193415987632e-6,9.93187177379699e-6,5.34926415522281e-7,FGGY,55277
FGL1,3.10711333537869e-5,4.69121192143283e-7,1.5294580911489e-5,9.56187895596181e-6,4.63487349443859e-6,1.78308805174094e-7,FGL1,2267
FGL2,4.49456645998175e-6,4.22209072928955e-6,6.55482039063816e-6,3.08104988580992e-5,2.9795615321391e-5,1.05202195052715e-5,FGL2,10875
FGR,1.95415933042685e-7,1.09461611500099e-6,1.1410242902222e-5,4.46221017944884e-6,6.40053958755806e-6,8.02389623283421e-6,FGR,2268
FH,6.27285145067018e-5,7.77177441650706e-5,9.00680875898799e-5,2.61358024796289e-5,7.72478915739766e-6,2.08621302053689e-5,FH,2271
FHAD1,3.10711333537869e-5,5.16033311357612e-6,2.98608484462405e-5,1.84862993148595e-5,1.34632039600359e-5,5.88419057074509e-6,FHAD1,114827
FHAD1-AS1,8.40288512083544e-6,1.72011103785871e-6,4.12710913484625e-6,3.1872929853206e-6,2.42779087803926e-6,8.3805138431824e-6,FHAD1-AS1,101927417
FHDC1,1.95415933042685e-7,7.81868653572139e-7,3.15602463252949e-6,6.58707216966258e-6,1.54495783147953e-6,1.78308805174094e-7,FHDC1,85462
FHIP1A,3.6542779478982e-5,4.58175030993273e-5,7.64729045574452e-5,2.12486199021374e-7,2.14087013790735e-5,5.01047742539203e-5,FHIP1A,729830
FHIP1A-DT,1.95415933042685e-7,1.56373730714428e-7,1.21385562789596e-6,2.12486199021374e-7,9.04903872723725e-6,5.34926415522281e-7,FHIP1A-DT,105377486
FHIP1B,1.36791153129879e-6,1.56373730714428e-7,2.42771125579191e-7,6.16209977161983e-6,1.9863743547594e-6,4.45772012935234e-6,FHIP1B,84067
FHIP2A,1.1138708183433e-5,5.64509167879084e-5,4.4427115980992e-5,7.43701696574807e-6,2.20708261639933e-7,6.59742579144146e-6,FHIP2A,57700
FHIP2B,7.36718067570921e-5,4.69121192143283e-7,8.49698939527169e-6,3.33603332463556e-5,1.54495783147953e-6,2.4784923919199e-5,FHIP2B,64760
FHIT,8.01205325475007e-6,2.03285849928756e-6,1.69939787905434e-6,1.48740339314961e-6,1.9863743547594e-6,8.91544025870468e-7,FHIT,2272
FHL1,2.2257874773561e-4,1.9218331504803e-4,9.68656791060973e-5,1.5277757709636e-4,2.6771912136923e-4,2.098694636899e-4,FHL1,2273
FHL1P1,3.71290272781101e-6,1.72011103785871e-6,1.69939787905434e-6,2.12486199021374e-7,4.19345697115873e-6,1.24816163621866e-6,FHL1P1,100128164
FHL2,6.4487257904086e-6,2.01722112621612e-5,2.93753061950821e-5,6.37458597064121e-7,1.34632039600359e-5,3.51268346192964e-5,FHL2,2274
FHL3,1.36791153129879e-6,1.09461611500099e-6,2.6704823813711e-6,1.29616581403038e-5,3.75204044787886e-6,1.24816163621866e-6,FHL3,2275
FHL5,9.77079665213423e-7,7.81868653572139e-7,4.39415737298336e-5,6.37458597064121e-7,2.20708261639933e-7,1.3373160388057e-5,FHL5,9457
FHOD1,2.14957526346953e-6,1.72011103785871e-6,7.52590489295493e-6,2.76232058727786e-6,1.10354130819966e-6,8.3805138431824e-6,FHOD1,29109
FHOD3,4.10373459389638e-6,6.09857549786268e-6,3.64156688368787e-6,2.76232058727786e-6,2.20708261639933e-7,6.59742579144146e-6,FHOD3,80206
FIBCD1,6.83955765649396e-6,1.70447366478726e-5,3.90861512182498e-5,2.06111613050732e-5,8.60762220395739e-6,1.9079042153628e-5,FIBCD1,84929
FIBIN,9.57538071909155e-6,8.28780772786467e-6,6.06927813947978e-6,3.1872929853206e-6,2.44986170420326e-5,1.96139685691503e-6,FIBIN,387758
FIBP,6.4487257904086e-6,2.32996858764497e-5,1.67512076649642e-5,1.50865201305175e-5,9.04903872723725e-6,1.78308805174094e-7,FIBP,9158
FICD,1.95415933042685e-7,1.56373730714428e-7,4.12710913484625e-6,6.37458597064121e-7,1.56702865764352e-5,5.34926415522281e-7,FICD,11153
FIG4,1.27020356477745e-5,1.56373730714428e-7,1.09247006510636e-5,1.06243099510687e-6,3.86239457869883e-5,2.31801446726322e-6,FIG4,9896
FIGLA,2.93123899564027e-6,1.56373730714428e-7,2.42771125579191e-7,2.76232058727786e-6,4.19345697115873e-6,1.78308805174094e-7,FIGLA,344018
FIGN,5.27623019215249e-6,7.70922492422129e-5,3.1803017450874e-5,6.94829870799892e-5,7.5702933742497e-5,9.32555051060509e-5,FIGN,55137
FIGNL1,1.30928675138599e-5,7.81868653572139e-7,2.69475949392902e-5,3.03855264600564e-5,1.34632039600359e-5,1.60477924656684e-6,FIGNL1,63979
FILIP1,4.10373459389638e-6,1.56373730714428e-7,3.64156688368787e-6,5.54588979445785e-5,4.12724449266675e-5,5.5275729603969e-6,FILIP1,27145
FILIP1L,8.79371698692081e-6,1.56373730714428e-7,5.09819363716302e-6,1.72113821207313e-5,3.20026979377903e-5,1.65827188811907e-5,FILIP1L,11259
FILNC1,4.10373459389638e-6,1.56373730714428e-7,1.21385562789596e-6,6.37458597064121e-7,1.9863743547594e-6,5.34926415522281e-7,FILNC1,100132735
FIP1L1,1.15295400495184e-5,6.2877877120271e-4,7.28313376737574e-7,7.188408112893e-4,5.5375702845459e-4,4.0850547265384e-4,FIP1L1,81608
FIRRE,2.14957526346953e-6,1.56373730714428e-7,2.6704823813711e-6,6.37458597064121e-7,1.54495783147953e-6,8.91544025870468e-7,FIRRE,286467
FIRRM,1.95415933042685e-7,2.65835342214527e-6,2.42771125579191e-7,5.31215497553434e-6,1.10354130819966e-6,6.24080818109328e-6,FIRRM,55732
FIS1,5.86247799128054e-7,1.23535247264398e-5,3.15602463252949e-6,1.33866305383465e-5,8.16620568067752e-6,3.6196687450341e-5,FIS1,51024
FITM1,1.95415933042685e-7,2.65835342214527e-6,2.42771125579191e-7,1.16867409461755e-5,6.40053958755806e-6,3.38786729830778e-6,FITM1,161247
FITM2,2.71628146929332e-5,2.79908977978826e-5,6.06927813947978e-6,6.99079594780319e-5,7.52615172192172e-5,2.26452182571099e-5,FITM2,128486
FIZ1,4.74860717293724e-5,1.48555044178706e-5,5.09819363716302e-6,5.73712737357709e-6,2.20708261639933e-7,1.78308805174094e-7,FIZ1,84922
FJX1,1.34836993799452e-5,1.72011103785871e-6,2.42771125579191e-7,1.67864097226885e-5,2.49400335653124e-5,3.6196687450341e-5,FJX1,24147
FKBP10,1.23112037816891e-5,1.73574841093015e-5,8.01144714411331e-6,2.48608852855007e-5,8.60762220395739e-6,5.34926415522281e-7,FKBP10,60681
FKBP11,3.14619652198722e-5,7.34956534357811e-6,2.42771125579191e-7,4.39846431974243e-5,1.56702865764352e-5,1.3373160388057e-5,FKBP11,51303
FKBP14,2.01278411033965e-5,1.14152823421532e-5,2.01500034230729e-5,2.2736023295287e-5,2.20708261639933e-7,5.5275729603969e-6,FKBP14,55033
FKBP15,2.63811509607624e-5,7.66231280500696e-6,7.04036264179655e-6,2.2736023295287e-5,2.93541987981111e-5,3.74448490865597e-6,FKBP15,23307
FKBP1A,4.5551453992249e-4,7.7045337122998e-4,3.15602463252949e-6,6.7166887510656e-4,1.10354130819966e-6,8.0506425536103e-4,FKBP1A,2280
FKBP1B,7.23038952257933e-6,1.2807008545511e-4,5.12247074972093e-5,4.46221017944884e-6,2.53814500885923e-5,1.60477924656684e-6,FKBP1B,2281
FKBP2,6.62460013014701e-5,1.73574841093015e-5,1.23813274045388e-5,1.63614373246458e-5,4.12724449266675e-5,3.33437465675555e-5,FKBP2,2286
FKBP3,4.04510981398357e-5,3.2760296584672e-4,2.7942956554164e-4,7.20328214682456e-5,3.310623924599e-6,9.147241705431e-5,FKBP3,2287
FKBP4,2.3000455319124e-4,8.24089560865034e-5,1.09247006510636e-5,4.0372377814061e-6,6.84195611083792e-6,9.45036667422696e-6,FKBP4,2288
FKBP5,3.14619652198722e-5,1.2025139891939e-4,1.0220664386884e-4,9.07316069821265e-5,3.75204044787886e-6,1.1786212022007e-4,FKBP5,2289
FKBP6,1.95415933042685e-7,5.47308057500497e-6,7.28313376737574e-7,2.48608852855007e-5,6.40053958755806e-6,1.24816163621866e-6,FKBP6,8468
FKBP6P2,4.10373459389638e-6,4.69121192143283e-7,2.18494013021272e-6,2.69857472757144e-5,1.21389543901963e-5,1.78308805174094e-7,FKBP6P2,541473
FKBP7,1.07478763173477e-5,1.11025348807244e-5,4.63692849856255e-5,3.08104988580992e-5,2.20708261639933e-7,1.78308805174094e-7,FKBP7,51661
FKBP8,5.27623019215249e-6,1.72011103785871e-6,1.04391583999052e-5,5.24840911582793e-5,3.86239457869883e-5,2.83511000226809e-5,FKBP8,23770
FKBP9,2.4817823496421e-5,1.67319891864438e-5,5.09819363716302e-6,2.18860784992015e-5,2.05258683325138e-5,5.34926415522281e-7,FKBP9,11328
FKBPL,3.73244432111528e-5,2.03285849928756e-6,7.28313376737574e-7,6.37458597064121e-7,6.84195611083792e-6,1.78308805174094e-7,FKBPL,63943
FKRP,1.36791153129879e-6,1.29790196492975e-5,1.23813274045388e-5,7.43701696574807e-6,9.04903872723725e-6,5.34926415522281e-7,FKRP,79147
FKSG29,1.95415933042685e-7,7.81868653572139e-7,2.42771125579191e-7,6.16209977161983e-6,1.9863743547594e-6,8.91544025870468e-7,FKSG29,100131561
FKSG49,0.00274344428398625,3.479315508396e-4,3.0322113584841e-4,0.00285645197344432,1.2470016782656e-4,0.00146979948105005,FKSG49,400949
FKTN,5.86247799128054e-7,1.72011103785871e-6,1.69939787905434e-6,3.61226538336335e-6,3.310623924599e-6,3.74448490865597e-6,FKTN,2218
FLACC1,1.70011861747136e-5,1.40736357642985e-6,7.52590489295493e-6,2.33734818923511e-6,1.21389543901963e-5,5.5275729603969e-6,FLACC1,130540
FLAD1,3.32207086172564e-6,2.03285849928756e-6,7.04036264179655e-6,1.50865201305175e-5,1.61117030997151e-5,2.31801446726322e-6,FLAD1,80308
FLCN,2.14957526346953e-6,2.0156573889089e-4,8.5382604866201e-4,6.8314312985371e-4,1.9863743547594e-6,2.01488949846726e-5,FLCN,201163
FLG,5.86247799128054e-7,1.56373730714428e-7,2.18494013021272e-6,1.91237579119236e-6,2.20708261639933e-7,2.6746320776114e-6,FLG,2312
FLG2,5.86247799128054e-7,1.09461611500099e-6,2.42771125579191e-7,2.76232058727786e-6,1.54495783147953e-6,1.60477924656684e-6,FLG2,388698
FLI1,1.77828499068843e-5,3.28384834500298e-6,7.28313376737574e-7,1.50865201305175e-5,1.87602022393943e-5,1.24816163621866e-6,FLI1,2313
FLII,1.77828499068843e-5,4.69121192143283e-7,2.42771125579191e-7,3.80350296248259e-5,2.27329509489131e-5,8.3805138431824e-6,FLII,2314
FLJ12825,2.40361597642502e-5,1.56373730714428e-7,2.42771125579191e-7,6.58707216966258e-6,6.62124784919799e-7,1.78308805174094e-7,FLJ12825,440101
FLJ13224,5.86247799128054e-7,3.9093432678607e-6,2.42771125579191e-7,7.01204456770533e-6,6.62124784919799e-7,1.78308805174094e-7,FLJ13224,79857
FLJ16779,4.10373459389638e-6,4.69121192143283e-7,2.42771125579191e-7,2.33734818923511e-6,6.62124784919799e-7,1.78308805174094e-7,FLJ16779,100192386
FLJ20021,2.24728322999087e-5,9.5387975735801e-6,7.52590489295493e-6,5.03592291680655e-5,3.06784483679507e-5,4.45772012935234e-6,FLJ20021,90024
FLJ20712,4.49456645998175e-6,1.09461611500099e-6,4.61265138600463e-6,1.91237579119236e-6,1.9863743547594e-6,6.95404340178965e-6,FLJ20712,55025
FLJ30679,5.27623019215249e-6,7.66231280500696e-6,5.5837358883214e-6,2.76232058727786e-6,3.75204044787886e-6,1.23033075570125e-5,FLJ30679,146512
FLJ32255,7.23038952257933e-6,1.56373730714428e-7,6.06927813947978e-6,2.12486199021374e-7,3.310623924599e-6,1.78308805174094e-7,FLJ32255,643977
FLJ33534,1.95415933042685e-7,3.59659580643184e-6,2.6704823813711e-6,7.01204456770533e-6,5.51770654099833e-6,5.34926415522281e-7,FLJ33534,285150
FLJ37201,5.86247799128054e-7,2.03285849928756e-6,4.12710913484625e-6,1.48740339314961e-6,2.20708261639933e-7,1.60477924656684e-6,FLJ37201,283011
FLJ38576,9.77079665213423e-7,7.81868653572139e-7,5.5837358883214e-6,2.12486199021374e-7,6.62124784919799e-7,1.60477924656684e-6,FLJ38576,651430
FLJ40288,9.77079665213423e-7,6.09857549786268e-6,4.12710913484625e-6,4.39846431974243e-5,1.12561213436366e-5,5.5275729603969e-6,FLJ40288,286023
FLJ42627,2.5404071295549e-6,3.3620352103602e-5,1.2794038318023e-4,9.79561377488532e-5,7.48201006959373e-5,4.47555100986975e-5,FLJ42627,645644
FLJ45513,1.77828499068843e-5,1.64192417250149e-5,2.18494013021272e-6,4.82343671778518e-5,9.49045525051712e-6,2.58547767502436e-5,FLJ45513,729220
FLJ46875,1.95415933042685e-7,1.56373730714428e-7,2.88897639439238e-5,2.12486199021374e-7,1.9863743547594e-6,1.96139685691503e-6,FLJ46875,440918
FLNA,6.74184968997262e-5,3.26821097193154e-5,4.19994047252001e-5,1.5957713546505e-4,3.77411127404285e-5,1.60477924656684e-6,FLNA,2316
FLNB,7.79709572840312e-5,8.28780772786467e-6,2.42771125579191e-7,7.43701696574807e-6,6.62124784919799e-7,1.37297779984052e-5,FLNB,2317
FLNB-AS1,1.36791153129879e-6,2.34560596071642e-6,4.61265138600463e-6,1.33866305383465e-5,1.39046204833158e-5,2.6746320776114e-6,FLNB-AS1,105377105
FLNC,1.66103543086282e-5,4.69121192143283e-7,7.01608552923863e-5,1.06243099510687e-6,2.3174367472193e-5,5.50974207987949e-5,FLNC,2318
FLOT1,5.92110277119335e-5,2.1407563734805e-4,1.8814762232387e-4,4.0988587791223e-4,2.2446030208781e-4,6.6562676971489e-4,FLOT1,10211
FLOT2,6.83955765649396e-6,7.81868653572139e-7,1.43234964091723e-5,1.72113821207313e-5,3.75204044787886e-6,1.78308805174094e-7,FLOT2,2319
FLRT1,5.10035585241407e-5,4.22209072928955e-6,6.06927813947978e-6,1.72113821207313e-5,4.21552779732272e-5,5.88419057074509e-6,FLRT1,23769
FLRT2,3.32207086172564e-6,2.1345014242519e-4,6.43343482784857e-5,3.996865403592e-4,7.72478915739766e-6,1.78308805174094e-7,FLRT2,23768
FLRT2-AS1,5.86247799128054e-7,2.65835342214527e-6,7.28313376737574e-7,1.91237579119236e-6,2.20708261639933e-7,2.31801446726322e-6,FLRT2-AS1,100506731
FLRT3,9.96621258517692e-6,3.14311198736e-5,5.17102497483677e-5,4.35596707993816e-5,2.44986170420326e-5,7.31066101213784e-6,FLRT3,23767
FLT1,2.4251117290597e-4,1.95467163393035e-5,1.5852954500321e-4,5.9708621925006e-5,1.10354130819966e-6,1.5102755798245e-4,FLT1,2321
FLT3,2.5404071295549e-6,2.65835342214527e-6,1.69939787905434e-6,7.86198936379082e-6,2.20708261639933e-7,1.78308805174094e-7,FLT3,2322
FLT3LG,1.95415933042685e-7,9.85154503500895e-6,8.98253164643008e-6,3.84600020228686e-5,6.55503537070601e-5,1.60477924656684e-6,FLT3LG,2323
FLT4,1.30928675138599e-5,1.56373730714428e-7,5.31668765018429e-5,7.45826558565021e-5,3.9506778833548e-5,1.5156248439798e-5,FLT4,2324
FLVCR1,1.93461773712258e-5,3.9093432678607e-6,2.6704823813711e-6,2.12486199021374e-7,1.54495783147953e-6,1.78308805174094e-7,FLVCR1,28982
FLVCR1-DT,1.19203719156038e-5,1.56373730714428e-7,1.57801231626474e-5,1.91237579119236e-6,2.75885327049916e-5,1.78308805174094e-7,FLVCR1-DT,642946
FLVCR2,8.79371698692081e-6,4.53483819071841e-6,1.23813274045388e-5,7.01204456770533e-6,6.62124784919799e-7,1.24816163621866e-6,FLVCR2,55640
FLYWCH1,5.27623019215249e-6,3.28384834500298e-6,1.67512076649642e-5,1.33866305383465e-5,3.288553098435e-5,1.08768371156197e-5,FLYWCH1,84256
FLYWCH2,1.95415933042685e-7,4.69121192143283e-7,4.05427779717249e-5,1.5830221827092e-4,4.08310284033876e-5,9.45036667422696e-6,FLYWCH2,114984
FMC1,9.18454885300618e-6,4.53483819071841e-6,4.78259117391007e-5,3.1872929853206e-6,1.12561213436366e-5,2.22886006467617e-5,FMC1,154791
FMN1,2.93123899564027e-6,2.36124333378786e-5,1.23813274045388e-5,9.6681220554725e-5,5.51770654099833e-6,5.5275729603969e-6,FMN1,342184
FMN2,5.141393198353e-4,1.9030683027945e-4,6.06927813947978e-6,1.5936464926603e-5,6.33432710906608e-5,5.29577151367058e-5,FMN2,56776
FMNL1,2.14957526346953e-6,5.78582803643383e-6,7.84150735620788e-5,6.16209977161983e-6,2.42779087803926e-6,1.9079042153628e-5,FMNL1,752
FMNL2,5.64752046493359e-5,6.67715830150607e-5,1.9154641808198e-4,2.76232058727786e-6,3.310623924599e-6,3.1007901219774e-4,FMNL2,114793
FMNL3,2.79444784251039e-5,1.56373730714428e-7,2.42771125579191e-7,2.99605540620137e-5,4.43623605896265e-5,8.02389623283421e-6,FMNL3,91010
FMO1,1.75874339738416e-6,4.69121192143283e-7,7.28313376737574e-7,2.33734818923511e-6,6.62124784919799e-7,4.81433773970053e-6,FMO1,2326
FMO2,1.95415933042685e-7,7.81868653572139e-7,1.18957851533804e-5,2.31609956933297e-5,1.9863743547594e-6,1.78308805174094e-7,FMO2,2327
