...1,CDSeq_estimated_cell_type_1,CDSeq_estimated_cell_type_2,CDSeq_estimated_cell_type_3,CDSeq_estimated_cell_type_4,CDSeq_estimated_cell_type_5,CDSeq_estimated_cell_type_6,SYMBOL,ENTREZID
ACOT4,4.17209771316345e-6,5.39823887854826e-7,2.78209930536545e-7,3.55392464637265e-6,2.36428366933387e-6,3.34080888450784e-6,ACOT4,122970
ACOT6,5.05043407382944e-6,5.39823887854826e-7,2.78209930536545e-7,2.36928309758177e-7,1.07467439515176e-6,1.96518169676932e-7,ACOT6,641372
ACOT7,2.70088430904792e-5,9.77081237017236e-5,2.36478440956063e-5,1.18464154879088e-6,2.7920040786042e-4,3.34080888450784e-6,ACOT7,11332
ACOT8,2.26171612871492e-5,3.77876721498378e-6,3.06030923590199e-6,1.30310570366997e-5,4.08376270157668e-6,1.86692261193085e-5,ACOT8,10005
ACOT9,2.19584090166497e-7,1.61947166356448e-6,8.06808798555979e-6,1.30310570366997e-5,2.79415342739457e-6,2.55473620580012e-6,ACOT9,23597
ACOX1,7.13648293041117e-5,5.56018604490471e-5,2.78209930536545e-7,1.4760633697934e-4,2.14934879030351e-7,5.75798237153411e-5,ACOX1,51
ACOX2,4.61126589349645e-6,1.61947166356448e-6,1.94746951375581e-6,4.02778126588901e-6,2.14934879030351e-7,5.89554509030796e-7,ACOX2,8309
ACOX3,1.99821522051513e-5,3.77876721498378e-6,8.98618075633039e-5,2.36928309758177e-7,1.13915485886086e-5,3.73384522386171e-6,ACOX3,8310
ACOXL,2.34954976478152e-5,5.2182975825966504e-06,8.34629791609634e-7,2.60621140733994e-6,6.44804637091054e-7,5.89554509030796e-7,ACOXL,55289
ACP1,2.7294302407695e-4,2.074723142322e-4,1.9168664213967e-4,1.65849816830724e-6,1.09616788305479e-5,7.27117227804648e-6,ACP1,52
ACP2,2.19584090166497e-7,3.41888462308057e-6,1.64143859016561e-5,7.1078492927453e-7,1.13915485886086e-5,1.96518169676932e-7,ACP2,53
ACP3,7.68544315582741e-6,1.79941295951609e-7,2.47606838177525e-5,1.11356305586343e-5,3.22402318545527e-6,1.96518169676932e-7,ACP3,55
ACP4,4.1062224861135e-5,1.38554797882739e-5,7.09435322868189e-5,4.00408843491319e-5,1.01019393144265e-5,4.12688156321557e-6,ACP4,93650
ACP5,2.85459317216447e-6,1.25958907166126e-6,2.5038893748289e-6,1.18464154879088e-6,2.21382925401262e-5,2.94777254515398e-6,ACP5,54
ACP6,2.19584090166497e-7,3.77876721498378e-6,1.47451263184369e-5,3.19853218173539e-5,1.39707671369728e-5,2.25995895128472e-5,ACP6,51205
ACR,2.85459317216447e-6,8.99706479758044e-7,2.78209930536545e-7,1.11356305586343e-5,2.14934879030351e-7,1.96518169676932e-7,ACR,49
ACRBP,5.07239248284609e-5,1.25958907166126e-6,4.7017478260676e-5,9.24020408056889e-6,3.65389294351597e-6,2.84951346031551e-5,ACRBP,84519
ACRV1,2.65696749101462e-5,8.09735831782239e-6,2.08657447902408e-5,1.25572004171834e-5,2.36428366933387e-6,3.34080888450784e-6,ACRV1,56
ACSBG1,3.00830203528101e-5,5.2182975825966504e-06,5.70330357599916e-5,3.10376085783212e-5,1.86993344756406e-5,1.76866352709239e-6,ACSBG1,23205
ACSBG2,6.58752270499492e-7,8.99706479758044e-7,1.94746951375581e-6,4.02778126588901e-6,2.14934879030351e-7,2.94777254515398e-6,ACSBG2,81616
ACSF2,1.86646476641523e-5,1.7454305707306e-5,8.62450784663288e-6,2.10866195684777e-5,4.08376270157668e-6,9.62939031416967e-6,ACSF2,80221
ACSF3,4.5453906664465e-5,1.78141882992093e-5,8.34629791609634e-7,1.30310570366997e-5,1.86993344756406e-5,1.19876083502929e-5,ACSF3,197322
ACSL1,6.58752270499492e-7,8.81712350162883e-6,8.34629791609634e-7,6.32598587054332e-5,4.08376270157668e-6,5.89554509030796e-7,ACSL1,2180
ACSL3,9.0029476968264e-6,1.3153708734062e-4,2.5400566657986e-4,4.02778126588901e-6,5.37337197575878e-6,1.7077428944925e-4,ACSL3,2181
ACSL4,2.19584090166497e-7,1.79941295951609e-7,2.5038893748289e-6,2.36928309758177e-7,3.4325100181147e-4,1.4522692739125e-4,ACSL4,2182
ACSL5,1.86646476641523e-5,8.99706479758044e-7,1.53015461795099e-5,1.68219099928306e-5,4.51363245963738e-6,1.47388627257699e-5,ACSL5,51703
ACSL6,1.42729658608223e-5,1.2685861364588e-4,7.09435322868189e-5,2.72467556221903e-5,1.86993344756406e-5,2.0241371476724e-5,ACSL6,23305
ACSM1,2.19584090166497e-7,1.25958907166126e-6,1.64143859016561e-5,6.87092098298713e-6,1.07467439515176e-6,2.55473620580012e-6,ACSM1,116285
ACSM2A,2.19584090166497e-7,1.79941295951609e-7,4.17314895804817e-6,1.2083343797667e-5,2.8156469152976e-5,1.96518169676932e-7,ACSM2A,123876
ACSM2B,2.19584090166497e-7,1.25958907166126e-6,1.39104965268272e-6,1.18464154879088e-6,1.07467439515176e-6,1.76866352709239e-6,ACSM2B,348158
ACSM3,1.09792045083249e-6,1.79941295951609e-7,8.62450784663288e-6,1.65849816830724e-6,5.37337197575878e-6,5.30599058127716e-6,ACSM3,6296
ACSM5,1.03204522378254e-5,8.99706479758044e-7,2.5038893748289e-6,1.96650497099287e-5,6.23311149188019e-6,9.62939031416967e-6,ACSM5,54988
ACSS1,1.1572081551774e-4,4.138649806887e-6,8.98618075633039e-5,2.91421821002557e-5,1.4035247600681e-4,4.18583701411865e-5,ACSS1,84532
ACSS2,1.47121340411553e-5,2.69911943927413e-6,8.34629791609634e-7,1.39787702757324e-5,2.72967296368546e-5,1.96518169676932e-7,ACSS2,55902
ACSS3,3.29376135249746e-6,3.41888462308057e-6,8.06808798555979e-6,2.60621140733994e-6,4.08376270157668e-6,4.51991790256944e-6,ACSS3,79611
ACTA1,1.09792045083249e-6,8.99706479758044e-7,1.36322865962907e-5,2.36928309758177e-7,3.65389294351597e-6,9.8259084838466e-7,ACTA1,58
ACTA2,6.58752270499492e-7,4.85841499069344e-6,5.75894556210647e-5,5.0939586598008e-5,2.36428366933387e-6,1.2400296506614e-4,ACTA2,59
ACTA2-AS1,5.92877043449543e-6,3.05900203117735e-6,1.19630270130714e-5,2.36928309758177e-7,1.07467439515176e-6,8.05724495675421e-6,ACTA2-AS1,100132116
ACTB,0.0143939566945041,0.014784516699272,0.0242217911823032,2.7270448453166e-4,0.0176713009492384,0.0175414083435326,ACTB,60
ACTC1,2.19584090166497e-7,8.99706479758044e-7,2.78209930536545e-7,2.36928309758177e-7,1.05318090724872e-5,1.96518169676932e-7,ACTC1,70
ACTG1,0.00212403690418053,0.00207850190953703,0.00139911774066828,7.1078492927453e-7,7.952590524123e-6,0.0013860426507314,ACTG1,71
ACTG1P17,1.97625681149848e-6,5.39823887854826e-7,4.17314895804817e-6,2.60621140733994e-6,1.07467439515176e-6,2.94777254515398e-6,ACTG1P17,283693
ACTG1P25,1.53708863116548e-6,5.39823887854826e-7,2.5038893748289e-6,1.18464154879088e-6,4.08376270157668e-6,1.37562718773852e-6,ACTG1P25,148709
ACTG2,1.60296385821543e-5,5.39823887854826e-7,2.78209930536545e-7,9.24020408056889e-6,4.94350221769808e-6,5.89554509030796e-7,ACTG2,72
ACTL10,2.19584090166497e-7,8.99706479758044e-7,2.53171036788256e-5,7.81863422201983e-6,3.67538643141901e-5,5.89554509030796e-7,ACTL10,170487
ACTL6A,6.58752270499492e-7,3.41888462308057e-6,2.78209930536545e-7,2.36928309758177e-7,1.93441391127316e-6,1.96518169676932e-7,ACTL6A,86
ACTL6B,4.4136402123466e-5,3.07699616077251e-5,2.78209930536545e-7,2.60621140733994e-6,8.18901889105639e-5,5.69902692063103e-6,ACTL6B,51412
ACTL7A,2.19584090166497e-7,5.39823887854826e-7,1.94746951375581e-6,8.29249084153619e-6,2.36428366933387e-6,1.96518169676932e-7,ACTL7A,10881
ACTL7B,2.19584090166497e-7,1.79941295951609e-7,1.25194468741445e-5,7.1078492927453e-7,1.26811578627907e-5,5.89554509030796e-7,ACTL7B,10880
ACTL8,3.29376135249746e-6,1.79941295951609e-7,2.78209930536545e-7,4.02778126588901e-6,3.89032131044936e-5,5.30599058127716e-6,ACTL8,81569
ACTL9,3.73292953283046e-6,1.79941295951609e-7,8.34629791609634e-7,1.65849816830724e-6,2.79415342739457e-6,9.8259084838466e-7,ACTL9,284382
ACTMAP,1.53708863116548e-6,3.77876721498378e-6,2.78209930536545e-7,1.18464154879088e-6,9.67206955636581e-6,1.4345826386416e-5,ACTMAP,284325
ACTN1,3.18396930741421e-5,5.39823887854826e-7,9.82081054794002e-5,5.37827263151061e-5,7.45824030235319e-5,9.05948762210656e-5,ACTN1,87
ACTN2,2.17388249264832e-5,1.45752449720803e-5,6.70485932593072e-5,1.35049136562161e-5,4.01928223786757e-5,9.2560057917835e-5,ACTN2,88
ACTN3,9.88128405749238e-6,4.85841499069344e-6,2.78209930536545e-7,2.36928309758177e-7,2.14934879030351e-7,1.96518169676932e-7,ACTN3,89
ACTN4,2.39346658281482e-5,1.34955971963707e-5,9.18092770770597e-6,2.36928309758177e-7,4.66408687495863e-5,6.48509959933876e-6,ACTN4,81
ACTR10,3.29376135249746e-6,5.48820952652407e-5,4.64610583996029e-5,5.99428623688187e-5,1.07467439515176e-6,2.77090619244474e-5,ACTR10,55860
ACTR1A,5.51156066317909e-5,3.7247848261983e-5,3.06030923590199e-6,3.43546049149356e-5,8.06005796363818e-5,1.94552987980163e-5,ACTR1A,10121
ACTR1B,1.55904704018213e-5,8.99706479758044e-7,2.92120427063372e-5,2.10866195684777e-5,7.0928510080016e-6,3.73384522386171e-6,ACTR1B,10120
ACTR2,1.5568511992804e-4,0.0012586893651815,2.862780185221e-4,1.65849816830724e-6,0.00103749066107951,5.5830812005216e-4,ACTR2,10097
ACTR3,5.73114475334558e-5,3.5430441172871e-4,6.39882840234052e-6,3.3004113549314e-4,1.0639276512002e-4,3.5039189653397e-4,ACTR3,10096
ACTR3-AS1,9.44211587715939e-6,1.79941295951609e-7,2.78209930536545e-7,2.36928309758177e-7,6.44804637091054e-7,5.89554509030796e-7,ACTR3-AS1,101060091
ACTR3B,4.17209771316345e-6,4.30059697324345e-5,7.53948911754036e-5,1.0495924122287e-4,5.05096965721326e-5,1.37562718773852e-6,ACTR3B,57180
ACTR3BP2,2.85459317216447e-6,1.25958907166126e-6,3.61672909697508e-6,2.36928309758177e-7,2.79415342739457e-6,1.96518169676932e-7,ACTR3BP2,440888
ACTR3BP5,2.41542499183147e-6,1.79941295951609e-7,2.78209930536545e-7,1.01879173196016e-5,2.14934879030351e-7,1.96518169676932e-7,ACTR3BP5,399746
ACTR3BP6,2.19584090166497e-7,1.79941295951609e-7,1.39104965268272e-6,7.1078492927453e-7,5.37337197575878e-6,1.37562718773852e-6,ACTR3BP6,644773
ACTR3C,1.16379567788244e-5,1.49351275639835e-5,7.5116681244867e-6,3.4828461534452e-5,2.36428366933387e-6,3.59628250508786e-5,ACTR3C,653857
ACTR5,8.5637795164934e-6,3.77876721498378e-6,5.28598868019435e-6,2.36928309758177e-7,2.94460784271581e-5,5.30599058127716e-6,ACTR5,79913
ACTR6,1.09792045083249e-6,1.61947166356448e-6,1.19630270130714e-5,3.53023181539683e-5,1.31110276208514e-5,2.55473620580012e-6,ACTR6,64431
ACTR8,1.03204522378254e-5,4.85841499069344e-6,6.39882840234052e-6,4.85703035004262e-5,7.952590524123e-6,9.8259084838466e-7,ACTR8,93973
ACTRT2,2.85459317216447e-6,3.77876721498378e-6,1.94746951375581e-6,4.02778126588901e-6,2.14934879030351e-7,5.30599058127716e-6,ACTRT2,140625
ACTRT3,1.97625681149848e-6,5.39823887854826e-7,2.5038893748289e-6,1.65849816830724e-6,1.07467439515176e-6,1.96518169676932e-7,ACTRT3,84517
ACVR1,1.09792045083249e-6,5.39823887854826e-7,5.28598868019435e-6,2.13235478782359e-6,1.05318090724872e-5,2.16169986644625e-6,ACVR1,90
ACVR1B,2.6899051045395e-4,3.42068403604e-4,5.84240854126744e-6,1.9451814231146e-4,1.93441391127316e-6,8.6664512827527e-5,ACVR1B,91
ACVR1C,3.57922066971391e-5,7.01771054211274e-6,8.34629791609634e-7,9.54821088325452e-5,4.94350221769808e-6,7.66420861740035e-6,ACVR1C,130399
ACVR2A,1.7413018350203e-4,1.9055783241275e-4,2.5038893748289e-6,4.38317373052627e-5,1.50454415321246e-6,9.60973849720197e-5,ACVR2A,92
ACVR2B,8.14656974517706e-5,1.79941295951609e-7,1.3214971700485e-4,8.36356933446364e-5,6.23311149188019e-6,2.77090619244474e-5,ACVR2B,93
ACVR2B-AS1,1.33946295001563e-5,8.99706479758044e-7,3.19941420117026e-5,3.43546049149356e-5,4.51363245963738e-6,1.19876083502929e-5,ACVR2B-AS1,100128640
ACVRL1,3.00830203528101e-5,3.05900203117735e-6,6.98306925646727e-5,1.18464154879088e-6,1.09616788305479e-5,2.37786985309088e-5,ACVRL1,94
ACY1,6.56556429597827e-5,1.79941295951609e-7,9.18092770770597e-6,2.39297592855759e-5,1.93441391127316e-6,1.76866352709239e-6,ACY1,95
ACY3,1.07596204181584e-5,6.29794535830631e-6,5.28598868019435e-6,4.50163788540536e-6,6.44804637091054e-7,1.96518169676932e-7,ACY3,91703
ACYP1,8.5637795164934e-6,1.79941295951609e-7,9.18092770770597e-6,7.1078492927453e-7,8.3824602821837e-6,6.74057321991877e-5,ACYP1,97
ACYP2,1.20771249591574e-5,1.70944231154028e-5,1.4661663339275e-4,1.30310570366997e-5,1.7947062399034e-4,1.6841607141313e-4,ACYP2,98
ADA,1.55904704018213e-5,1.25958907166126e-6,7.5116681244867e-6,1.11356305586343e-5,2.36428366933387e-6,7.66420861740035e-6,ADA,100
ADA2,2.19584090166497e-7,2.33923684737091e-6,8.34629791609634e-7,6.87092098298713e-6,5.37337197575878e-6,9.8259084838466e-7,ADA2,51816
ADAD1,1.97625681149848e-6,1.9793542554677e-6,5.28598868019435e-6,5.44935112443807e-6,2.14934879030351e-7,2.94777254515398e-6,ADAD1,132612
ADAD2,6.30206338777848e-5,1.61947166356448e-6,9.18092770770597e-6,2.36928309758177e-7,3.22402318545527e-6,1.70970807618931e-5,ADAD2,161931
ADAM10,2.17388249264832e-5,3.40089049348541e-5,3.4692778337907e-4,1.0448538460335e-4,1.4637065261966e-4,2.8711304589799e-4,ADAM10,102
ADAM11,1.0078909738642e-4,5.39823887854826e-7,1.47451263184369e-5,2.6772899002674e-5,1.74097252014585e-5,3.95001521050633e-5,ADAM11,4185
ADAM12,1.20771249591574e-5,2.69911943927413e-6,3.64455009002873e-5,8.76634746105254e-6,3.20252969755224e-5,1.67040444225392e-5,ADAM12,8038
ADAM15,3.44747021561401e-5,1.06165364611449e-5,6.95524826341361e-6,1.8717336470896e-5,2.42876413304297e-5,5.89554509030796e-7,ADAM15,8751
ADAM17,1.1132913371441e-4,8.54721155770142e-5,2.4399010908055e-4,3.6226338562025e-4,1.13915485886086e-5,2.10274441554317e-5,ADAM17,6868
ADAM18,3.73292953283046e-6,3.41888462308057e-6,1.94746951375581e-6,7.1078492927453e-7,4.51363245963738e-6,1.96518169676932e-7,ADAM18,8749
ADAM19,1.97625681149848e-6,5.39823887854826e-7,1.19630270130714e-5,3.57761747734847e-5,2.77265993949153e-5,9.2363539748158e-6,ADAM19,8728
ADAM2,1.97625681149848e-6,1.79941295951609e-7,1.94746951375581e-6,2.36928309758177e-7,3.65389294351597e-6,1.37562718773852e-6,ADAM2,2515
ADAM20,3.31571976151411e-5,4.58850304676602e-5,4.53482186774568e-5,1.35049136562161e-5,3.28850364916438e-5,1.1594572010939e-5,ADAM20,8748
ADAM21,4.5453906664465e-5,2.64513705048865e-5,9.18092770770597e-6,2.36928309758177e-7,8.81233004024441e-6,1.96518169676932e-7,ADAM21,8747
ADAM22,1.284566927474e-4,2.744104763262e-4,3.81147604835066e-5,1.6987759809661e-4,4.57811292334648e-5,1.5033639980285e-4,ADAM22,53616
ADAM23,2.52521703691472e-5,1.0454589294788e-4,2.64299434009717e-5,8.69526896812509e-5,6.44804637091054e-7,2.22065531734933e-5,ADAM23,8745
ADAM28,4.98455884677949e-5,2.64513705048865e-5,3.61672909697508e-6,2.34559026660595e-5,2.14934879030351e-7,4.6181769874079e-5,ADAM28,10863
ADAM29,2.19584090166497e-7,1.25958907166126e-6,8.34629791609634e-7,4.02778126588901e-6,6.44804637091054e-7,1.37562718773852e-6,ADAM29,11086
ADAM30,7.24627497549442e-6,1.61947166356448e-6,2.78209930536545e-7,1.18464154879088e-6,1.35408973789121e-5,9.8259084838466e-7,ADAM30,11085
ADAM32,2.41542499183147e-6,1.79941295951609e-7,8.34629791609634e-7,4.50163788540536e-6,2.36428366933387e-6,1.96518169676932e-7,ADAM32,203102
ADAM33,4.2379729402134e-5,3.54484353024669e-5,9.32003267297424e-5,1.0069453164722e-4,6.08265707655894e-5,4.85399879102022e-5,ADAM33,80332
ADAM3A,1.09792045083249e-6,2.69911943927413e-6,7.5116681244867e-6,8.29249084153619e-6,4.51363245963738e-6,1.96518169676932e-7,ADAM3A,1587
ADAM3B,1.51513022214883e-5,5.39823887854826e-7,8.34629791609634e-7,6.87092098298713e-6,2.14934879030351e-7,4.12688156321557e-6,ADAM3B,1596
ADAM5,2.19584090166497e-7,5.57818017449987e-6,5.28598868019435e-6,1.65849816830724e-6,1.93441391127316e-6,1.96518169676932e-7,ADAM5,255926
ADAM6,6.36793861482843e-6,1.79941295951609e-7,8.34629791609634e-7,1.65849816830724e-6,6.66298124994089e-6,2.16169986644625e-6,ADAM6,8755
ADAM7,4.61126589349645e-6,5.39823887854826e-7,3.06030923590199e-6,1.11356305586343e-5,5.80324173381949e-6,5.89554509030796e-7,ADAM7,8756
ADAM7-AS2,2.85459317216447e-6,1.79941295951609e-7,8.34629791609634e-7,2.36928309758177e-7,3.65389294351597e-6,1.96518169676932e-7,ADAM7-AS2,101929315
ADAM8,4.6771411205464e-5,2.3932192361564e-5,5.59201960378455e-5,4.62010204028445e-5,3.20252969755224e-5,2.16169986644625e-6,ADAM8,101
ADAM9,5.29197657301259e-5,1.178615488483e-4,1.91964852070216e-5,8.76634746105254e-6,1.2100833689408e-4,2.65299529063858e-5,ADAM9,8754
ADAMDEC1,6.58752270499492e-7,8.99706479758044e-7,3.61672909697508e-6,1.18464154879088e-6,2.14934879030351e-7,5.89554509030796e-7,ADAMDEC1,27299
ADAMTS1,4.94064202874619e-5,7.43157552280144e-5,4.17314895804817e-6,2.6322735214133e-4,3.5464255040008e-5,1.19876083502929e-5,ADAMTS1,9510
ADAMTS10,2.3253955148632e-4,1.25958907166126e-6,9.18092770770597e-6,5.66258660322042e-5,5.37337197575878e-6,2.49578075489704e-5,ADAMTS10,81794
ADAMTS12,5.05043407382944e-6,8.99706479758044e-7,1.53015461795099e-5,2.60621140733994e-6,2.34279018143083e-5,2.94777254515398e-6,ADAMTS12,81792
ADAMTS13,8.89315565174315e-5,8.99706479758044e-7,1.02937674298521e-5,1.65849816830724e-6,2.77265993949153e-5,1.19876083502929e-5,ADAMTS13,11093
ADAMTS14,1.69079749428203e-5,1.79941295951609e-7,3.06030923590199e-6,9.71406070008525e-6,2.77265993949153e-5,6.09206325998489e-6,ADAMTS14,140766
ADAMTS15,3.00830203528101e-5,3.77876721498378e-6,1.94746951375581e-6,3.55392464637265e-6,1.44006368950335e-5,1.96518169676932e-7,ADAMTS15,170689
ADAMTS16,5.02847566481279e-5,1.79941295951609e-7,4.72956881912126e-6,3.71977446320338e-5,4.08376270157668e-6,1.67040444225392e-5,ADAMTS16,170690
ADAMTS16-DT,9.44211587715939e-6,5.39823887854826e-7,1.39104965268272e-6,5.44935112443807e-6,1.86993344756406e-5,4.51991790256944e-6,ADAMTS16-DT,101929176
ADAMTS17,2.70088430904792e-5,1.88938360749189e-5,2.92120427063372e-5,1.01879173196016e-5,1.93441391127316e-6,5.89554509030796e-7,ADAMTS17,170691
ADAMTS18,1.03204522378254e-5,4.85841499069344e-6,2.78209930536545e-7,4.50163788540536e-6,1.50454415321246e-6,1.96518169676932e-7,ADAMTS18,170692
ADAMTS19,1.86646476641523e-5,5.39823887854826e-7,1.39104965268272e-6,1.65849816830724e-6,4.08376270157668e-6,6.09206325998489e-6,ADAMTS19,171019
ADAMTS2,3.35963657954741e-5,1.70944231154028e-5,3.36634015949219e-5,6.87092098298713e-6,1.09616788305479e-5,9.8259084838466e-7,ADAMTS2,9509
ADAMTS20,1.09792045083249e-6,1.9793542554677e-6,2.78209930536545e-7,1.65849816830724e-6,5.37337197575878e-6,2.55473620580012e-6,ADAMTS20,80070
ADAMTS3,6.58752270499492e-7,1.79941295951609e-7,8.62450784663288e-6,7.1078492927453e-7,2.14934879030351e-7,2.55473620580012e-6,ADAMTS3,9508
ADAMTS4,4.17209771316345e-6,2.33923684737091e-6,5.84240854126744e-6,2.36928309758177e-7,1.07467439515176e-6,1.76866352709239e-6,ADAMTS4,9507
ADAMTS5,1.53708863116548e-6,3.05900203117735e-6,1.36322865962907e-5,2.20343328075104e-5,2.14934879030351e-7,1.96518169676932e-7,ADAMTS5,11096
ADAMTS6,7.24627497549442e-6,1.565489274779e-5,3.61672909697508e-6,1.65849816830724e-6,2.14934879030351e-7,1.96518169676932e-7,ADAMTS6,11174
ADAMTS7,1.1440331097674e-4,1.06165364611449e-5,5.14688371492607e-5,1.77696232318633e-5,2.12785530240048e-5,5.89554509030796e-7,ADAMTS7,11173
ADAMTS8,6.58752270499492e-7,5.93806276640309e-6,4.20096995110182e-5,2.10866195684777e-5,4.94350221769808e-6,4.06792611231249e-5,ADAMTS8,11095
ADAMTS9,2.30563294674822e-5,1.7454305707306e-5,6.39882840234052e-6,7.46324175738257e-5,1.07467439515176e-6,5.89554509030796e-7,ADAMTS9,56999
ADAMTS9-AS1,2.19584090166497e-7,6.29794535830631e-6,3.06030923590199e-6,4.02778126588901e-6,1.01019393144265e-5,5.89554509030796e-7,ADAMTS9-AS1,101929335
ADAMTS9-AS2,2.19584090166497e-7,1.34955971963707e-5,1.47451263184369e-5,1.68219099928306e-5,2.14934879030351e-7,7.27117227804648e-6,ADAMTS9-AS2,100507098
ADAMTSL1,2.85459317216447e-6,1.25958907166126e-6,3.86711803445797e-5,3.0800680268563e-6,3.80434735883722e-5,4.51991790256944e-6,ADAMTSL1,92949
ADAMTSL2,2.48130021888142e-5,1.79941295951609e-7,2.5038893748289e-6,2.36928309758177e-7,1.07467439515176e-6,6.48509959933876e-6,ADAMTSL2,9719
ADAMTSL3,2.56913385494802e-5,1.79941295951609e-7,5.28598868019435e-6,4.02778126588901e-6,3.80434735883722e-5,1.76866352709239e-6,ADAMTSL3,57188
ADAMTSL4,1.09792045083249e-6,1.565489274779e-5,5.28598868019435e-6,9.24020408056889e-6,5.80324173381949e-6,1.37562718773852e-6,ADAMTSL4,54507
ADAMTSL4-AS2,8.12461133616041e-6,1.25958907166126e-6,7.5116681244867e-6,7.1078492927453e-7,4.51363245963738e-6,1.37562718773852e-6,ADAMTSL4-AS2,100289061
ADAMTSL5,6.58752270499492e-7,1.79941295951609e-7,2.53171036788256e-5,3.55392464637265e-6,7.63018820557747e-5,1.96518169676932e-7,ADAMTSL5,339366
ADAP1,2.41542499183147e-6,5.39823887854826e-7,8.34629791609634e-7,2.36928309758177e-7,2.7275236148951e-4,9.8259084838466e-7,ADAP1,11033
ADAP2,5.33589339104589e-5,2.21327794020479e-5,5.28598868019435e-6,3.81454578710665e-5,3.65389294351597e-6,2.55473620580012e-6,ADAP2,55803
ADAR,8.3112578128019e-4,4.3851693823407e-4,9.6900518805878e-4,5.029988016166e-4,7.202467796307e-4,5.8857191818241e-4,ADAR,103
ADARB1,3.73292953283046e-6,1.06165364611449e-5,5.59201960378455e-5,2.77206122417067e-5,1.799004937484e-4,8.62714764881731e-5,ADARB1,104
ADARB2,1.97625681149848e-6,1.79941295951609e-7,4.31225392331644e-5,5.92320774395442e-6,3.65389294351597e-6,6.03310780908181e-5,ADARB2,105
ADARB2-AS1,8.12461133616041e-6,1.79941295951609e-7,1.19630270130714e-5,9.71406070008525e-6,2.98759481852188e-5,7.66420861740035e-6,ADARB2-AS1,642394
ADAT1,1.20771249591574e-5,6.29794535830631e-6,1.47451263184369e-5,2.34559026660595e-5,2.79415342739457e-6,2.33856621915549e-5,ADAT1,23536
ADAT2,1.09792045083249e-6,3.77876721498378e-6,2.03093249291678e-5,4.02778126588901e-6,1.50454415321246e-6,4.12688156321557e-6,ADAT2,134637
ADAT3,3.66705430578051e-5,5.39823887854826e-7,3.06030923590199e-6,2.36928309758177e-7,1.31110276208514e-5,4.51991790256944e-6,ADAT3,113179
ADCK1,1.73471431231533e-5,1.9793542554677e-6,1.47451263184369e-5,1.65849816830724e-6,9.67206955636581e-6,1.55249354044776e-5,ADCK1,57143
ADCK2,5.02847566481279e-5,1.06165364611449e-5,2.5038893748289e-6,5.80474358907533e-5,4.19123014109185e-5,4.12688156321557e-6,ADCK2,90956
ADCK5,5.05043407382944e-6,5.39823887854826e-7,1.75272256238023e-5,2.60621140733994e-6,1.07467439515176e-6,2.55473620580012e-6,ADCK5,203054
ADCY1,1.4690175632138e-4,5.6159678466497e-4,2.5038893748289e-6,5.44935112443807e-6,1.2143820665214e-4,3.34080888450784e-6,ADCY1,107
ADCY10,1.69079749428203e-5,1.25958907166126e-6,2.78209930536545e-7,8.76634746105254e-6,1.50454415321246e-6,2.94777254515398e-6,ADCY10,55811
ADCY10P1,6.58752270499492e-7,1.79941295951609e-7,8.34629791609634e-7,3.55392464637265e-6,6.23311149188019e-6,9.2363539748158e-6,ADCY10P1,221442
ADCY2,1.1132913371441e-4,1.740032331852e-4,2.6402122407918e-4,2.36928309758177e-7,4.66408687495863e-5,2.16169986644625e-6,ADCY2,108
ADCY3,1.3943589725572e-4,8.99706479758044e-7,2.5038893748289e-6,9.87991051691597e-5,1.7087322882912e-4,4.38235518379558e-5,ADCY3,109
