...1,CDSeq_estimated_cell_type_1,CDSeq_estimated_cell_type_2,CDSeq_estimated_cell_type_3,CDSeq_estimated_cell_type_4,CDSeq_estimated_cell_type_5,CDSeq_estimated_cell_type_6,SYMBOL,ENTREZID
LRRC59,2.83555426877771e-6,1.94342004614457e-7,9.7128475674738e-6,3.92113807111376e-6,1.86503267198144e-6,1.60265803123993e-6,LRRC59,55379
LRRC61,3.13403366549116e-6,3.16777467521564e-5,2.32656581267396e-5,1.55140680204936e-5,5.08645274176758e-7,6.18168097763972e-6,LRRC61,65999
LRRC63,1.49239698356722e-7,1.74907804153011e-6,1.12940087993881e-6,5.11452791884403e-7,3.22142006978613e-6,6.86853441959968e-7,LRRC63,220416
LRRC66,1.3431572852105e-6,1.94342004614457e-7,4.29172334376749e-6,1.53435837565321e-6,9.32516335990722e-6,7.55538786155965e-6,LRRC66,339977
LRRC69,1.3431572852105e-6,1.22435462907108e-5,2.25880175987763e-7,1.19338984773027e-6,5.08645274176758e-7,1.60265803123993e-6,LRRC69,100130742
LRRC7,5.29800929166362e-5,4.85855011536141e-6,3.86255100939074e-5,1.92647218276459e-5,2.8653683778624e-5,5.01403012630777e-5,LRRC7,57554
LRRC70,1.04467788849705e-6,1.74907804153011e-6,6.77640527963288e-7,1.87532690357615e-6,2.54322637088379e-6,2.51846262051988e-6,LRRC70,100130733
LRRC71,4.47719095070165e-7,1.94342004614457e-7,2.48468193586539e-6,4.60307512695963e-6,1.69548424725586e-7,2.54135773525188e-5,LRRC71,149499
LRRC72,4.47719095070165e-7,9.71710023072283e-7,6.77640527963288e-7,1.87532690357615e-6,3.89961376868848e-6,5.72377868299974e-6,LRRC72,100506049
LRRC73,4.47719095070165e-7,5.24723412459033e-6,6.77640527963288e-7,5.11452791884403e-7,2.54322637088379e-6,2.97636491515986e-6,LRRC73,221424
LRRC74A,1.49239698356722e-7,3.47872188259877e-5,2.25880175987763e-7,1.41501939088018e-5,1.78025845961865e-5,4.05243530756381e-5,LRRC74A,145497
LRRC74B,1.04467788849705e-6,2.52644605998794e-6,6.77640527963288e-7,1.53435837565321e-6,1.69548424725586e-7,2.28951147319989e-7,LRRC74B,400891
LRRC75A,6.41730702933903e-6,6.80197016150598e-6,7.00228545562064e-6,1.89237532997229e-5,8.47742123627929e-7,2.06056032587991e-6,LRRC75A,388341
LRRC75B,1.3431572852105e-6,9.13407421687946e-6,6.77640527963288e-7,2.3697312690644e-5,1.78025845961865e-5,5.56351287987574e-5,LRRC75B,388886
LRRC77P,4.47719095070165e-7,4.08118209690359e-6,2.25880175987763e-7,4.60307512695963e-6,2.20412952143262e-6,1.60265803123993e-6,LRRC77P,646168
LRRC8A,1.3431572852105e-6,2.58474866137227e-5,7.45404580759617e-6,2.50611868023358e-5,3.47574270687451e-5,1.35081176918794e-5,LRRC8A,56262
LRRC8B,2.5415520630149e-4,2.0541949887748e-4,1.0729308359418e-4,1.3178433604221e-4,1.3411280395793e-4,1.1607823169123e-4,LRRC8B,23507
LRRC8C,6.85010215457352e-5,6.4715887536614e-5,2.73315012945193e-5,5.62598071072844e-6,2.88232322033496e-6,1.5316831755707e-4,LRRC8C,84230
LRRC8C-DT,7.46198491783608e-7,2.13776205075902e-6,2.93644228784092e-6,3.58016954319082e-6,8.47742123627929e-7,2.28951147319989e-7,LRRC8C-DT,400761
LRRC8D,1.49239698356722e-7,5.53874713151201e-5,2.48468193586539e-6,1.2837465076298e-4,3.20446522731357e-5,3.31979163613985e-5,LRRC8D,55144
LRRC8E,2.23859547535083e-6,4.08118209690359e-6,5.64700439969407e-6,1.70484263961468e-7,5.25600116649316e-6,2.06056032587991e-6,LRRC8E,80131
LRRCC1,8.50666280633314e-6,2.52644605998794e-6,8.80932686352275e-6,1.70484263961468e-7,2.54322637088379e-6,5.26587638835976e-6,LRRCC1,85444
LRRD1,1.04467788849705e-6,1.74907804153011e-6,6.77640527963288e-7,1.53435837565321e-6,1.86503267198144e-6,2.28951147319989e-7,LRRD1,401387
LRRFIP1,6.5023736574023e-4,1.8676266643449e-4,3.3904614415763e-4,2.7805983452115e-4,8.5537180274058e-4,1.3027320282507e-4,LRRFIP1,9208
LRRFIP2,4.7607463775794203e-05,4.6836423112084e-5,3.41079065741522e-5,2.9340341827768e-4,2.18717467896006e-5,1.14475573659995e-6,LRRFIP2,9209
LRRIQ1,1.49239698356722e-7,1.3603940323012e-6,2.25880175987763e-7,1.70484263961468e-7,1.52593582253027e-6,5.26587638835976e-6,LRRIQ1,84125
LRRIQ3,1.64163668192394e-6,2.13776205075902e-6,2.25880175987763e-7,5.2850121828055e-6,2.20412952143262e-6,2.51846262051988e-6,LRRIQ3,127255
LRRK1,5.22338944248526e-6,4.21722150013371e-5,1.01646079194493e-5,4.60307512695963e-6,4.91690431704199e-6,2.28951147319989e-7,LRRK1,79705
LRRK2,1.83564828978768e-5,1.72964384106866e-5,3.38820263981644e-6,1.53435837565321e-6,3.5605169192373e-6,1.60265803123993e-6,LRRK2,120892
LRRN1,1.56701683274558e-5,4.85855011536141e-6,2.25880175987763e-7,1.17634142133413e-5,4.91690431704199e-6,1.21344108079594e-5,LRRN1,57633
LRRN2,1.41777713438886e-5,1.37982823276264e-5,3.36561462221766e-5,1.92647218276459e-5,5.25600116649316e-6,9.38699704011957e-6,LRRN2,10446
LRRN3,5.17861753297824e-5,3.55645868444455e-5,2.25880175987763e-7,1.70484263961468e-7,3.71311050149033e-5,4.87665943791577e-5,LRRN3,54674
LRRN4,1.49239698356722e-7,6.41328615227707e-6,6.77640527963288e-7,1.87532690357615e-6,5.08645274176758e-7,1.57976291650793e-5,LRRN4,164312
LRRN4CL,2.53707487206427e-6,5.8302601384337e-7,4.74348369574302e-6,1.70484263961468e-7,1.69548424725586e-7,2.06056032587991e-6,LRRN4CL,221091
LRRTM1,1.49239698356722e-7,6.80197016150598e-6,2.25880175987763e-7,6.30791776657431e-6,5.59509801594433e-6,7.09748556691967e-6,LRRTM1,347730
LRRTM2,4.67120255856539e-5,1.94342004614457e-7,4.13360722057606e-5,5.11452791884403e-7,1.03424539082607e-5,2.28951147319989e-7,LRRTM2,26045
LRRTM4,3.08926175598414e-5,5.8302601384337e-7,9.26108721549827e-6,5.11452791884403e-7,5.93419486539551e-6,2.51846262051988e-6,LRRTM4,80059
LRRTM4-AS1,2.83555426877771e-6,7.19065417073489e-6,3.38820263981644e-6,1.70484263961468e-7,1.69548424725586e-7,9.84489933475955e-6,LRRTM4-AS1,101927907
LRSAM1,7.46198491783608e-7,1.5741702373771e-5,1.58116123191434e-6,3.05166832491027e-5,5.25600116649316e-6,2.2208261290039e-5,LRSAM1,90678
LRTM1,9.10362159976002e-6,9.13407421687946e-6,1.58116123191434e-6,5.33615746199394e-5,5.25600116649316e-6,1.94608475221991e-5,LRTM1,57408
LRTM2,1.02975391866138e-5,3.30381407844576e-6,6.77640527963288e-7,1.19338984773027e-6,5.59509801594433e-6,1.2019935234299e-4,LRTM2,654429
LRTOMT,2.83555426877771e-6,2.0017226475289e-5,7.00228545562064e-6,5.11452791884403e-7,3.61138144665498e-5,2.03766521114791e-5,LRTOMT,220074
LRWD1,6.11882763262559e-6,2.19606465214336e-5,2.25880175987763e-7,2.64250609140275e-5,8.47742123627929e-7,7.02880022272368e-5,LRWD1,222229
LSAMP,2.0042891489307e-4,1.008635003949e-4,7.65733796598516e-5,8.35372893411192e-6,2.5890044455597e-4,3.7021400521642e-4,LSAMP,4045
LSAMP-AS1,1.4476250740602e-5,7.96802218919272e-6,4.08843118537851e-5,1.75598791880312e-5,1.69548424725586e-7,3.82348416024382e-5,LSAMP-AS1,101926903
LSG1,9.50656878532317e-5,1.4595084546545e-4,5.39853620610753e-5,3.22215258887174e-5,4.56085262511826e-5,1.1562032939659e-4,LSG1,55341
LSM1,1.77595241044499e-5,4.4698661061325e-6,2.10068563668619e-5,6.46135360413963e-5,2.96709743269775e-5,8.26513641825162e-5,LSM1,27257
LSM10,1.64163668192394e-6,1.65190703922288e-5,2.48468193586539e-6,1.53435837565321e-6,3.5605169192373e-6,4.80797409371978e-6,LSM10,84967
LSM11,2.5221509022286e-5,9.13407421687946e-6,1.12940087993881e-6,5.09747949244789e-5,1.69548424725586e-7,2.67872842364388e-5,LSM11,134353
LSM12,1.9848879881444e-5,8.35670619842163e-6,2.2813897774764e-5,4.2621065990367e-6,7.03625962611181e-5,1.39660199865194e-5,LSM12,124801
LSM14A,2.6997461432731e-4,5.5912194727579e-4,3.7744577407555e-4,2.9152809137411e-5,6.3055059155445e-4,7.2142506520528e-4,LSM14A,26065
LSM14B,3.68622054941103e-5,2.7188446445562e-4,3.9077270445883e-5,1.3962661218444e-4,1.4055564409751e-4,2.28951147319989e-7,LSM14B,149986
LSM2,7.31274521947936e-6,2.70135386414095e-5,1.96515753109354e-5,8.52421319807339e-7,2.39063278863076e-5,5.72377868299974e-6,LSM2,57819
LSM3,7.95447592241327e-5,7.44329877673369e-5,7.02487347321942e-5,1.70484263961468e-7,4.96776884445967e-5,1.21344108079594e-5,LSM3,27258
LSM4,1.32823331537482e-5,2.23493305306625e-5,1.58116123191434e-6,1.3212530457013e-4,2.28890373379541e-5,2.3284331682442e-4,LSM4,25804
LSM5,1.53716889307423e-5,1.94342004614457e-7,2.03292158388986e-6,6.80232213206257e-5,8.47742123627929e-7,5.72377868299974e-6,LSM5,23658
LSM6,1.80580035011633e-5,4.08118209690359e-6,2.25880175987763e-7,1.21043827412642e-5,8.47742123627929e-7,1.39660199865194e-5,LSM6,11157
LSM7,1.49239698356722e-7,2.52644605998794e-6,2.25880175987763e-7,1.3468256852956e-5,2.54322637088379e-6,6.86853441959968e-7,LSM7,51690
LSM8,2.53707487206427e-6,3.98401109459636e-5,1.55857321431556e-5,1.70484263961468e-7,5.2390463240206e-5,1.53397268704393e-5,LSM8,51691
LSMEM1,4.47719095070165e-7,1.26322302999397e-5,2.73315012945193e-5,1.14224456854183e-5,7.62967911265136e-6,2.28951147319989e-7,LSMEM1,286006
LSMEM2,1.49239698356722e-7,2.07945944937469e-5,2.48468193586539e-6,1.70484263961468e-7,8.47742123627929e-7,1.67134337543592e-5,LSMEM2,132228
LSP1,5.82034823591215e-6,5.8302601384337e-7,3.38820263981644e-6,3.23920101526789e-6,3.5605169192373e-6,7.09748556691967e-6,LSP1,4046
LSP1P4,5.22338944248526e-6,1.3603940323012e-6,2.25880175987763e-7,1.61960050763394e-5,6.61238856429785e-6,2.51846262051988e-6,LSP1P4,654342
LSP1P5,9.40210099647347e-6,8.88142961088066e-5,7.45404580759617e-6,1.17634142133413e-5,4.22175577566709e-5,8.92909474547959e-6,LSP1P5,645166
LSR,2.83555426877771e-6,9.71710023072283e-7,2.25880175987763e-7,5.11452791884403e-7,8.30787281155371e-6,1.21344108079594e-5,LSR,51599
LSS,7.90970401290625e-6,4.08118209690359e-6,2.03292158388986e-6,8.30258365492348e-5,5.08645274176758e-7,7.66986343521965e-5,LSS,4047
LST1,4.47719095070165e-7,6.19950994720116e-5,3.81737497419319e-5,7.67179187826605e-6,6.76498214655088e-5,1.3347851888755e-4,LST1,7940
LTA,4.32795125234493e-6,7.19065417073489e-6,1.60374924951312e-5,1.70484263961468e-7,5.93419486539551e-6,3.13663071828386e-5,LTA,4049
LTA4H,1.53716889307423e-5,1.06888102537951e-5,2.05550960148864e-5,2.21629543149908e-6,1.86503267198144e-6,6.86853441959968e-7,LTA4H,4048
LTB,1.9848879881444e-5,5.30553672597466e-5,1.82962942550088e-5,1.70484263961468e-7,1.86503267198144e-6,3.22821117721185e-5,LTB,4050
LTB4R,8.80514220304658e-6,8.74539020765055e-6,1.10681286234004e-5,2.30153756347982e-5,1.52593582253027e-6,8.53987779503561e-5,LTB4R,1241
LTB4R2,1.04467788849705e-6,5.63591813381924e-6,2.03292158388986e-6,2.64250609140275e-5,9.66426020935839e-6,2.51846262051988e-6,LTB4R2,56413
LTBP1,4.02947185563149e-6,5.96629954166382e-5,6.77640527963288e-7,3.23920101526789e-6,1.2190531737769e-4,9.36410192538757e-5,LTBP1,4052
LTBP2,1.04467788849705e-6,3.12890627429275e-5,5.64700439969407e-6,1.87532690357615e-6,5.17122695413037e-5,6.70826861647569e-5,LTBP2,4053
LTBP3,7.02918979260159e-5,5.69422073520358e-5,6.88934536762676e-5,5.43844802037082e-5,1.1868389730791e-6,6.89142953433168e-5,LTBP3,4054
LTBP4,6.41730702933903e-6,9.30898202103247e-5,6.663465191639e-5,4.94404365488257e-6,8.47742123627929e-7,6.38773701022771e-5,LTBP4,8425
LTBR,4.32795125234493e-6,6.54932555550719e-5,4.58536757255158e-5,2.60840923861046e-5,1.52593582253027e-6,2.31240658793189e-5,LTBR,4055
LTC4S,5.82034823591215e-6,7.57933817996381e-6,1.96515753109354e-5,3.66541167517156e-5,1.69548424725586e-7,1.03028016293995e-5,LTC4S,4056
LTF,1.04467788849705e-6,9.71710023072283e-7,9.7128475674738e-6,7.67179187826605e-6,5.08645274176758e-7,2.06056032587991e-6,LTF,4057
LTK,1.49239698356722e-7,1.34095983183975e-5,1.06163682714248e-5,3.58016954319082e-6,7.62967911265136e-6,4.80797409371978e-6,LTK,4058
LTN1,2.67139060058532e-5,1.3603940323012e-6,6.09876475166959e-6,8.60945533005413e-5,1.20379381555166e-5,4.60191806113179e-5,LTN1,26046
LTO1,9.99905978990035e-6,3.16777467521564e-5,3.83996299179197e-6,4.55192984777119e-5,2.20412952143262e-6,2.28951147319989e-7,LTO1,220064
LTV1,4.92491004577182e-6,1.94342004614457e-7,5.64700439969407e-6,7.67179187826605e-6,1.44116161016748e-5,1.85450429329191e-5,LTV1,84946
LUARIS,4.47719095070165e-7,5.8302601384337e-7,2.48468193586539e-6,1.19338984773027e-6,1.52593582253027e-6,2.97636491515986e-6,LUARIS,100506895
LUC7L,1.7625208375928e-4,5.65535233428069e-5,3.7247641020382e-4,4.3251857767024e-4,5.08645274176758e-7,9.40989215485157e-5,LUC7L,55692
LUC7L2,2.0132435308321e-4,6.1217731453553807e-05,4.74348369574302e-6,4.795722345236e-4,1.5581500232281e-4,1.9163211030683e-4,LUC7L2,51631
LUC7L3,3.9623139913709e-4,3.55645868444455e-5,5.90676660208e-4,7.8235228731917e-4,6.295333010061e-4,8.4139546640096e-4,LUC7L3,51747
LUM,4.47719095070165e-7,1.06888102537951e-5,2.25880175987763e-7,1.53435837565321e-6,1.1868389730791e-6,6.86853441959968e-7,LUM,4060
LUNAR1,1.64163668192394e-6,9.71710023072283e-7,6.09876475166959e-6,7.67179187826605e-6,1.69548424725586e-7,2.97636491515986e-6,LUNAR1,104564224
LURAP1,4.92491004577182e-6,1.06888102537951e-5,1.06163682714248e-5,1.68779421321853e-5,1.30552287038701e-5,1.60265803123993e-6,LURAP1,541468
LURAP1L,1.49239698356722e-7,1.96285424660601e-5,1.37786907352535e-5,3.86999279192532e-5,5.25600116649316e-6,2.1750358995399e-5,LURAP1L,286343
LURAP1L-AS1,7.46198491783608e-7,1.94342004614457e-7,3.83996299179197e-6,1.19338984773027e-6,5.08645274176758e-7,2.28951147319989e-7,LURAP1L-AS1,101929467
LUZP1,1.5028437624521e-4,2.13776205075902e-6,2.1752260947621e-4,1.658811888345e-4,2.0600133604158e-4,1.8018455294083e-4,LUZP1,7798
LUZP2,7.90970401290625e-6,1.69077544014577e-5,7.00228545562064e-6,1.70484263961468e-7,8.47742123627929e-7,3.89216950443982e-6,LUZP2,338645
LUZP4,7.46198491783608e-7,5.8302601384337e-7,2.25880175987763e-7,2.89823248734495e-6,1.69548424725586e-7,2.51846262051988e-6,LUZP4,51213
LVRN,1.04467788849705e-6,5.8302601384337e-7,7.00228545562064e-6,1.70484263961468e-7,1.69548424725586e-7,6.86853441959968e-7,LVRN,206338
LXN,1.49239698356722e-7,1.94342004614457e-7,2.25880175987763e-7,8.01276040618899e-6,1.86503267198144e-6,2.51846262051988e-6,LXN,56925
LY6D,1.64163668192394e-6,2.77909066598673e-5,1.37786907352535e-5,8.52421319807339e-7,1.69548424725586e-7,1.94608475221991e-5,LY6D,8581
LY6E,1.49239698356722e-7,1.96285424660601e-5,1.15198889753759e-5,8.52421319807339e-7,1.86503267198144e-6,1.21344108079594e-5,LY6E,4061
LY6E-DT,1.3431572852105e-6,8.74539020765055e-6,2.25880175987763e-7,2.09695644672605e-5,1.1868389730791e-6,8.47119245083961e-6,LY6E-DT,100133669
LY6G5B,6.71578642605248e-6,2.52644605998794e-6,3.38820263981644e-6,8.01276040618899e-6,1.1868389730791e-6,6.86853441959968e-7,LY6G5B,58496
LY6G5C,3.4325130622046e-6,2.91513006921685e-6,6.77640527963288e-7,1.87532690357615e-6,1.52593582253027e-6,2.28951147319989e-7,LY6G5C,80741
LY6G6C,1.49239698356722e-7,4.85855011536141e-6,1.10681286234004e-5,1.07405086295725e-5,1.69548424725586e-7,2.97636491515986e-6,LY6G6C,80740
LY6G6D,1.49239698356722e-7,2.74022226506384e-5,1.60374924951312e-5,2.55726395942202e-6,1.52593582253027e-6,1.21344108079594e-5,LY6G6D,58530
LY6G6E,1.3431572852105e-6,1.3603940323012e-6,2.25880175987763e-7,3.23920101526789e-6,8.47742123627929e-7,5.26587638835976e-6,LY6G6E,79136
LY6H,2.83555426877771e-6,1.74907804153011e-6,1.91998149589598e-5,2.94937776653339e-5,1.52593582253027e-6,8.40250710664361e-5,LY6H,4062
LY6K,7.90970401290625e-6,6.02460214304815e-6,2.25880175987763e-7,2.89823248734495e-6,7.62967911265136e-6,1.94608475221991e-5,LY6K,54742
LY6S-AS1,1.49239698356722e-7,2.13776205075902e-6,2.03292158388986e-6,2.89823248734495e-6,1.69548424725586e-7,2.06056032587991e-6,LY6S-AS1,286122
LY75,1.64163668192394e-6,2.52644605998794e-6,2.25880175987763e-7,1.87532690357615e-6,1.69548424725586e-7,2.51846262051988e-6,LY75,4065
LY86,7.46198491783608e-7,2.52644605998794e-6,2.25880175987763e-7,1.19338984773027e-6,7.96877596210254e-6,1.99187498168391e-5,LY86,9450
LY86-AS1,3.73099245891804e-6,2.27380145398914e-5,4.29172334376749e-6,1.55140680204936e-5,5.08645274176758e-7,2.51846262051988e-6,LY86-AS1,285780
LY9,1.49239698356722e-7,2.54588026044938e-5,2.25880175987763e-7,2.89823248734495e-6,1.86503267198144e-6,1.03028016293995e-5,LY9,4063
LY96,1.3431572852105e-6,5.8302601384337e-7,2.25880175987763e-7,6.30791776657431e-6,3.89961376868848e-6,2.28951147319989e-7,LY96,23643
LYAR,2.13412768650112e-5,1.3603940323012e-6,3.59149479820543e-5,1.70484263961468e-7,5.08645274176758e-7,1.1012550186091e-4,LYAR,55646
LYG1,7.46198491783608e-7,1.61303863829999e-5,5.19524404771854e-6,1.53435837565321e-6,5.25600116649316e-6,2.28951147319989e-7,LYG1,129530
LYG2,3.4325130622046e-6,5.63591813381924e-6,2.03292158388986e-6,8.52421319807339e-7,5.08645274176758e-7,2.28951147319989e-7,LYG2,254773
LYL1,1.3431572852105e-6,3.30381407844576e-6,2.25880175987763e-7,2.50611868023358e-5,1.69548424725586e-7,6.86853441959968e-7,LYL1,4066
LYN,2.23859547535083e-6,4.37269510382527e-5,5.19524404771854e-6,1.19338984773027e-6,3.20446522731357e-5,8.47119245083961e-6,LYN,4067
LYNX1,3.73099245891804e-6,7.19065417073489e-6,1.1090716640999e-4,1.2496496548375e-4,7.9857308045751e-5,1.90029452275591e-5,LYNX1,66004
LYNX1-SLURP2,3.4325130622046e-6,1.80738064291445e-5,3.83996299179197e-6,1.07405086295725e-5,2.54322637088379e-6,2.28951147319989e-7,LYNX1-SLURP2,111188157
LYPD1,8.50666280633314e-6,6.02460214304815e-6,4.58536757255158e-5,5.11452791884403e-7,2.54322637088379e-6,3.04505025935586e-5,LYPD1,116372
LYPD3,5.82034823591215e-6,1.76851224199155e-5,1.60374924951312e-5,4.60307512695963e-6,5.08645274176758e-7,2.28951147319989e-7,LYPD3,27076
LYPD4,8.50666280633314e-6,1.94342004614457e-7,2.48468193586539e-6,1.19338984773027e-6,1.69548424725586e-7,1.03028016293995e-5,LYPD4,147719
LYPD5,3.73099245891804e-6,9.71710023072283e-7,1.12940087993881e-6,1.70484263961468e-7,3.5605169192373e-6,8.47119245083961e-6,LYPD5,284348
LYPD6,2.83555426877771e-6,1.1077494263024e-5,8.80932686352275e-6,3.92113807111376e-6,1.40725192522236e-5,3.04505025935586e-5,LYPD6,130574
LYPD6B,1.04467788849705e-6,1.94342004614457e-7,1.12940087993881e-6,8.52421319807339e-7,3.5605169192373e-6,9.84489933475955e-6,LYPD6B,130576
LYPD8,6.41730702933903e-6,2.91513006921685e-6,7.00228545562064e-6,9.37663451788073e-6,1.69548424725586e-7,1.14475573659995e-6,LYPD8,646627
LYPLA1,7.31274521947936e-6,2.13776205075902e-6,1.28751700313025e-5,1.70484263961468e-7,4.91690431704199e-6,6.86853441959968e-7,LYPLA1,10434
LYPLA2,3.5369808510543e-5,1.5178110560389e-4,9.87096369066523e-5,1.048478223363e-4,8.98606651045605e-6,3.59453301292383e-5,LYPLA2,11313
LYPLAL1,3.2683493940122e-5,1.74907804153011e-6,6.77640527963288e-7,3.92113807111376e-6,2.08544562412471e-5,4.60191806113179e-5,LYPLAL1,127018
LYPLAL1-AS1,1.49239698356722e-7,1.94342004614457e-7,1.24234096793269e-5,1.44911624367248e-5,1.52593582253027e-6,6.86853441959968e-7,LYPLAL1-AS1,102723886
LYRM1,7.90970401290625e-6,3.30381407844576e-6,5.19524404771854e-6,5.11452791884403e-7,1.86503267198144e-6,3.89216950443982e-6,LYRM1,57149
LYRM2,1.95504004847305e-5,3.75080068905901e-5,8.60603470513376e-5,1.4985566802213e-4,1.3004364176452e-4,2.44977727632389e-5,LYRM2,57226
LYRM4,2.82063029894204e-5,1.1077494263024e-5,1.15198889753759e-5,1.38092253808789e-5,1.69548424725586e-7,5.97562494505172e-5,LYRM4,57128
LYRM4-AS1,1.49239698356722e-7,2.31266985491203e-5,3.83996299179197e-6,1.70484263961468e-7,2.88232322033496e-6,9.38699704011957e-6,LYRM4-AS1,100129461
LYRM7,4.7771627443986e-4,1.3701111325319e-4,2.4462823059474e-4,5.16567319803247e-5,9.07084072281884e-5,8.90619963074759e-5,LYRM7,90624
LYRM9,1.3804672097996e-4,1.1913164882866e-4,4.08843118537851e-5,6.98985482242018e-6,1.52593582253027e-6,6.75405884593969e-5,LYRM9,201229
LYSET,1.3431572852105e-6,1.94342004614457e-7,5.19524404771854e-6,5.11452791884403e-7,1.69548424725586e-7,6.86853441959968e-7,LYSET,26175
LYSMD1,3.23850145434086e-5,8.53161400257464e-5,2.48468193586539e-6,1.19338984773027e-6,5.00167852940478e-5,1.60265803123993e-6,LYSMD1,388695
LYSMD2,4.47719095070165e-7,1.94342004614457e-7,2.25880175987763e-7,3.58016954319082e-6,1.69548424725586e-7,6.18168097763972e-6,LYSMD2,256586
LYSMD3,1.49239698356722e-7,1.94342004614457e-7,3.38820263981644e-6,7.33082335034312e-6,1.69548424725586e-7,6.86853441959968e-7,LYSMD3,116068
LYSMD4,4.47719095070165e-7,2.13776205075902e-6,2.93644228784092e-6,1.70484263961468e-7,4.57780746759082e-6,4.3500717990798e-6,LYSMD4,145748
LYST,4.62643064905837e-6,6.58819395643008e-5,2.25880175987763e-7,1.70484263961468e-7,1.100369276469e-4,3.43426720979984e-6,LYST,1130
LYVE1,8.50666280633314e-6,5.24723412459033e-6,2.23621374227885e-5,1.87532690357615e-6,1.69548424725586e-7,2.2208261290039e-5,LYVE1,10894
LYZ,2.5221509022286e-5,5.8302601384337e-7,2.25880175987763e-7,2.4038281218567e-5,4.57780746759082e-6,2.2666163584679e-5,LYZ,4069
LYZL1,5.82034823591215e-6,1.45756503460842e-5,4.29172334376749e-6,1.70484263961468e-7,1.1868389730791e-6,2.1750358995399e-5,LYZL1,84569
LYZL4,5.5218688391987e-6,1.74907804153011e-6,1.60374924951312e-5,2.21629543149908e-6,3.22142006978613e-6,3.22821117721185e-5,LYZL4,131375
LYZL6,2.53707487206427e-6,3.30381407844576e-6,2.03292158388986e-6,2.89823248734495e-6,1.52593582253027e-6,2.06056032587991e-6,LYZL6,57151
LZIC,1.95504004847305e-5,3.09003787336986e-5,1.58116123191434e-6,3.23920101526789e-6,2.52627152841123e-5,5.51772265041175e-5,LZIC,84328
LZTFL1,2.6788525855031e-4,1.5411320965926e-4,1.217494148574e-4,5.2850121828055e-6,5.88333033797783e-5,6.18168097763972e-6,LZTFL1,54585
LZTR1,5.5218688391987e-6,3.59532708536745e-5,6.09876475166959e-6,1.48321309646477e-5,1.23770350049678e-5,2.49556750578788e-5,LZTR1,8216
LZTS1,5.47709692969169e-5,1.5294715763157e-4,7.34110571960229e-5,3.4608305584178e-5,1.881987514454e-5,9.13515077806758e-5,LZTS1,11178
LZTS1-AS1,1.04467788849705e-6,1.14661782722529e-5,1.78445339030333e-5,1.19338984773027e-6,1.69548424725586e-7,1.14475573659995e-6,LZTS1-AS1,100874051
